Longitude;Latitude;chlor_a
106,2291616;-4,3125;2,6526554
106,2708282;-4,3125;2,8815544
106,3124949;-4,3125;2,512159
106,3541616;-4,3125;1,9701439
106,3958282;-4,3125;1,9707425
106,4374949;-4,3125;2,3510284
106,4791616;-4,3125;2,2833803
106,5208282;-4,3125;2,3479254
106,5624949;-4,3125;1,7083349
106,6041616;-4,3125;1,618379
106,6458282;-4,3125;1,581801
106,6874949;-4,3125;1,516992
106,7291616;-4,3125;1,4983834
106,7708282;-4,3125;1,5727183
106,8124949;-4,3125;1,463634
106,8541616;-4,3125;1,6520491
106,8958282;-4,3125;1,3433708
106,9374949;-4,3125;1,1894913
105,8541616;-4,354166667;5,145754
105,8958282;-4,354166667;5,153381
105,9374949;-4,354166667;5,1560507
105,9791616;-4,354166667;4,9378943
106,0208282;-4,354166667;3,9792392
106,0624949;-4,354166667;3,6027732
106,1041616;-4,354166667;3,230495
106,1458282;-4,354166667;3,332397
106,1874949;-4,354166667;2,6969953
106,2291616;-4,354166667;2,618388
106,2708282;-4,354166667;2,9728153
106,3124949;-4,354166667;2,7456045
106,3541616;-4,354166667;1,8488365
106,3958282;-4,354166667;2,2134147
106,4374949;-4,354166667;2,3978953
106,4791616;-4,354166667;2,2054005
106,5208282;-4,354166667;2,3982244
106,5624949;-4,354166667;2,1117215
106,6041616;-4,354166667;1,67848
106,6458282;-4,354166667;1,6011274
106,6874949;-4,354166667;1,5187799
106,7291616;-4,354166667;1,5134742
106,7708282;-4,354166667;1,473892
106,8124949;-4,354166667;1,3790542
106,8541616;-4,354166667;1,3116884
106,8958282;-4,354166667;1,1937788
106,9374949;-4,354166667;1,2018077
105,9374949;-4,395833333;4,6558943
105,9791616;-4,395833333;4,5918465
106,0208282;-4,395833333;4,013301
106,0624949;-4,395833333;3,467429
106,1041616;-4,395833333;3,4307342
106,1458282;-4,395833333;3,2613633
106,1874949;-4,395833333;2,654169
106,2291616;-4,395833333;2,5231752
106,2708282;-4,395833333;1,9520556
106,3124949;-4,395833333;1,818847
106,3541616;-4,395833333;1,9081489
106,3958282;-4,395833333;1,9395901
106,4374949;-4,395833333;2,3220036
106,4791616;-4,395833333;2,2865548
106,5208282;-4,395833333;2,4560158
106,5624949;-4,395833333;2,1143136
106,6041616;-4,395833333;1,8704498
106,6458282;-4,395833333;1,8582574
106,6874949;-4,395833333;1,8428553
106,7291616;-4,395833333;1,6928437
106,7708282;-4,395833333;1,5408485
106,8124949;-4,395833333;1,3941442
106,8541616;-4,395833333;1,321216
106,8958282;-4,395833333;1,2981879
106,9374949;-4,395833333;1,2699589
105,9374949;-4,4375;3,890471
105,9791616;-4,4375;4,0915494
106,0208282;-4,4375;3,954516
106,0624949;-4,4375;3,5529854
106,1041616;-4,4375;3,368498
106,1458282;-4,4375;3,3471506
106,1874949;-4,4375;3,100638
106,2291616;-4,4375;2,607718
106,2708282;-4,4375;1,8740455
106,3124949;-4,4375;1,8831831
106,3541616;-4,4375;1,8030556
106,3958282;-4,4375;1,7793382
106,4374949;-4,4375;1,8805132
106,4791616;-4,4375;1,95649
106,5208282;-4,4375;2,1400924
106,5624949;-4,4375;2,233699
106,6041616;-4,4375;2,1253974
106,6458282;-4,4375;1,9833772
106,6874949;-4,4375;1,7548164
106,7291616;-4,4375;1,7325433
106,7708282;-4,4375;1,6835549
106,8124949;-4,4375;1,5316389
106,8541616;-4,4375;1,474057
106,8958282;-4,4375;1,5392857
106,9374949;-4,4375;1,3650042
105,9374949;-4,479166667;3,890456
105,9791616;-4,479166667;4,6594796
106,0208282;-4,479166667;4,4145555
106,0624949;-4,479166667;3,9497688
106,1041616;-4,479166667;3,544336
106,1458282;-4,479166667;3,2282128
106,1874949;-4,479166667;2,8275678
106,2291616;-4,479166667;2,6968904
106,2708282;-4,479166667;2,6443763
106,3124949;-4,479166667;2,1110191
106,3541616;-4,479166667;1,6247423
106,3958282;-4,479166667;1,6505977
106,4374949;-4,479166667;1,646029
106,4791616;-4,479166667;1,8275286
106,5208282;-4,479166667;1,9175647
106,5624949;-4,479166667;2,0171907
106,6041616;-4,479166667;1,9261671
106,6458282;-4,479166667;1,8448573
106,6874949;-4,479166667;1,7283183
106,7291616;-4,479166667;1,692183
106,7708282;-4,479166667;1,6500711
106,8124949;-4,479166667;1,5959535
106,8541616;-4,479166667;1,5138022
106,8958282;-4,479166667;1,4804564
106,9374949;-4,479166667;1,3290418
105,9374949;-4,520833333;4,865669
105,9791616;-4,520833333;4,5981383
106,0208282;-4,520833333;4,3465943
106,0624949;-4,520833333;3,9610984
106,1041616;-4,520833333;3,378166
106,1458282;-4,520833333;3,007568
106,1874949;-4,520833333;2,7514741
106,2291616;-4,520833333;2,6827748
106,2708282;-4,520833333;2,585706
106,3124949;-4,520833333;2,5537655
106,3541616;-4,520833333;2,403098
106,3958282;-4,520833333;2,090112
106,4374949;-4,520833333;1,7031517
106,4791616;-4,520833333;1,4985219
106,5208282;-4,520833333;1,6458905
106,5624949;-4,520833333;1,7214899
106,6041616;-4,520833333;1,7626867
106,6458282;-4,520833333;1,7884096
106,6874949;-4,520833333;1,7599072
106,7291616;-4,520833333;1,7035571
106,7708282;-4,520833333;1,6756335
106,8124949;-4,520833333;1,6972004
106,8541616;-4,520833333;1,7541527
106,8958282;-4,520833333;1,6034516
106,9374949;-4,520833333;1,4240721
105,9374949;-4,5625;5,107297
105,9791616;-4,5625;4,516762
106,0208282;-4,5625;3,796936
106,0624949;-4,5625;3,5971236
106,1041616;-4,5625;3,3322256
106,1458282;-4,5625;3,086016
106,1874949;-4,5625;2,8180385
106,2291616;-4,5625;2,69479
106,2708282;-4,5625;2,7013483
106,3124949;-4,5625;2,614393
106,3541616;-4,5625;2,5473804
106,3958282;-4,5625;2,4380305
106,4374949;-4,5625;2,358426
106,4791616;-4,5625;1,529611
106,5208282;-4,5625;1,5778719
106,5624949;-4,5625;1,6923623
106,6041616;-4,5625;1,721045
106,6458282;-4,5625;1,8027022
106,6874949;-4,5625;1,7624141
106,7291616;-4,5625;1,6960278
106,7708282;-4,5625;1,6321764
106,8124949;-4,5625;1,6128418
106,8541616;-4,5625;1,6520699
106,8958282;-4,5625;1,5890957
106,9374949;-4,5625;1,5785309
105,9374949;-4,604166667;5,1072984
105,9791616;-4,604166667;4,596976
106,0208282;-4,604166667;3,810997
106,0624949;-4,604166667;3,6304643
106,1041616;-4,604166667;3,2576814
106,1458282;-4,604166667;2,9775987
106,1874949;-4,604166667;2,7181358
106,2291616;-4,604166667;2,6676517
106,2708282;-4,604166667;2,7547271
106,3124949;-4,604166667;2,7587564
106,3541616;-4,604166667;2,5767226
106,3958282;-4,604166667;2,2061431
106,4374949;-4,604166667;1,6989173
106,4791616;-4,604166667;1,527935
106,5208282;-4,604166667;1,5800793
106,5624949;-4,604166667;1,6017755
106,6041616;-4,604166667;1,6248916
106,6458282;-4,604166667;1,600486
106,6874949;-4,604166667;1,6186403
106,7291616;-4,604166667;1,6232132
106,7708282;-4,604166667;1,6653268
106,8124949;-4,604166667;1,629716
106,8541616;-4,604166667;1,6330514
106,8958282;-4,604166667;1,638579
106,9374949;-4,604166667;1,6668605
105,9791616;-4,645833333;4,6429935
106,0208282;-4,645833333;3,6789377
106,0624949;-4,645833333;3,432279
106,1041616;-4,645833333;3,1322448
106,1458282;-4,645833333;2,8402662
106,1874949;-4,645833333;2,6355283
106,2291616;-4,645833333;2,6141794
106,2708282;-4,645833333;2,547722
106,3124949;-4,645833333;2,4194741
106,3541616;-4,645833333;2,1354845
106,3958282;-4,645833333;2,06589
106,4374949;-4,645833333;1,8833742
106,4791616;-4,645833333;1,5740054
106,5208282;-4,645833333;1,5921373
106,5624949;-4,645833333;1,6595198
106,6041616;-4,645833333;1,6206765
106,6458282;-4,645833333;1,5632434
106,6874949;-4,645833333;1,669587
106,7291616;-4,645833333;1,7282032
106,7708282;-4,645833333;1,738393
106,8124949;-4,645833333;1,6891489
106,8541616;-4,645833333;1,6484315
106,8958282;-4,645833333;1,7513075
106,9374949;-4,645833333;1,6150331
105,9791616;-4,6875;4,057025
106,0208282;-4,6875;3,3361382
106,0624949;-4,6875;3,016975
106,1041616;-4,6875;2,7889137
106,1458282;-4,6875;2,6647592
106,1874949;-4,6875;2,5490167
106,2291616;-4,6875;2,5131874
106,2708282;-4,6875;2,5142496
106,3124949;-4,6875;2,325306
106,3541616;-4,6875;2,2688982
106,3958282;-4,6875;2,3752995
106,4374949;-4,6875;2,059054
106,4791616;-4,6875;1,6987574
106,5208282;-4,6875;1,6233546
106,5624949;-4,6875;1,633105
106,6041616;-4,6875;1,6641296
106,6458282;-4,6875;1,7340006
106,6874949;-4,6875;1,7924405
106,7291616;-4,6875;1,854104
106,7708282;-4,6875;1,9164946
106,8124949;-4,6875;1,9220271
106,8541616;-4,6875;1,320179
106,8958282;-4,6875;1,3202192
106,9374949;-4,6875;1,1359973
105,9791616;-4,729166667;3,280681
106,0208282;-4,729166667;2,7049167
106,0624949;-4,729166667;2,6725686
106,1041616;-4,729166667;2,6612341
106,1458282;-4,729166667;2,5599353
106,1874949;-4,729166667;2,4749608
106,2291616;-4,729166667;2,4901102
106,2708282;-4,729166667;2,4564884
106,3124949;-4,729166667;2,2600691
106,3541616;-4,729166667;2,253029
106,3958282;-4,729166667;2,2345753
106,4374949;-4,729166667;1,9761236
106,4791616;-4,729166667;1,6308882
106,5208282;-4,729166667;1,5894308
106,5624949;-4,729166667;1,6485612
106,6041616;-4,729166667;1,7106811
106,6458282;-4,729166667;1,7965504
106,6874949;-4,729166667;1,827398
106,7291616;-4,729166667;1,7008716
106,7708282;-4,729166667;1,4658412
106,8124949;-4,729166667;1,3964255
106,8541616;-4,729166667;1,3753715
106,8958282;-4,729166667;1,211183
106,9374949;-4,729166667;1,2344931
105,8958282;-4,770833333;4,3543777
105,9374949;-4,770833333;4,1384573
105,9791616;-4,770833333;3,4788873
106,0208282;-4,770833333;3,0643303
106,0624949;-4,770833333;2,5983744
106,1041616;-4,770833333;2,3909132
106,1458282;-4,770833333;2,2925553
106,1874949;-4,770833333;2,3691466
106,2291616;-4,770833333;2,3223302
106,2708282;-4,770833333;2,2397835
106,3124949;-4,770833333;2,0464578
106,3541616;-4,770833333;2,0684302
106,3958282;-4,770833333;1,9946975
106,4374949;-4,770833333;1,8919823
106,4791616;-4,770833333;1,6091582
106,5208282;-4,770833333;1,6186737
106,5624949;-4,770833333;1,6718384
106,6041616;-4,770833333;1,6846001
106,6458282;-4,770833333;1,669833
106,7291616;-4,770833333;1,5272195
106,7708282;-4,770833333;1,5272194
106,8124949;-4,770833333;1,2920388
106,8541616;-4,770833333;1,2959186
106,8958282;-4,770833333;1,2937422
106,9374949;-4,770833333;1,2937387
103,9374949;-4,8125;1,6992902
103,9791616;-4,8125;1,6992902
105,8958282;-4,8125;4,2420774
105,9374949;-4,8125;4,137613
105,9791616;-4,8125;3,7952435
106,0208282;-4,8125;3,188299
106,0624949;-4,8125;3,0431688
106,1041616;-4,8125;2,3909132
106,1458282;-4,8125;2,2535703
106,1874949;-4,8125;2,253852
106,2291616;-4,8125;2,1336832
106,2708282;-4,8125;1,8442936
106,3124949;-4,8125;1,7722327
106,3541616;-4,8125;1,8047647
106,3958282;-4,8125;1,8442981
106,4374949;-4,8125;1,6866432
106,4791616;-4,8125;1,7021831
106,5208282;-4,8125;1,6432489
106,5624949;-4,8125;1,5281364
106,6041616;-4,8125;1,5455664
106,6458282;-4,8125;1,4342456
106,6874949;-4,8125;1,3019692
106,7291616;-4,8125;1,3044584
106,7708282;-4,8125;1,4521807
106,8124949;-4,8125;1,2920289
106,8541616;-4,8125;1,2959143
106,8958282;-4,8125;1,3332644
106,9374949;-4,8125;1,2258452
103,9374949;-4,854166667;1,6992902
103,9791616;-4,854166667;1,6992902
105,8958282;-4,854166667;4,2420754
105,9374949;-4,854166667;4,1376123
105,9791616;-4,854166667;3,7952476
106,0208282;-4,854166667;3,1883006
106,0624949;-4,854166667;3,0431807
106,1458282;-4,854166667;2,3293521
106,1874949;-4,854166667;2,1040738
106,2291616;-4,854166667;1,7901813
106,2708282;-4,854166667;1,5975207
106,3124949;-4,854166667;1,5826163
106,3541616;-4,854166667;1,6512201
106,3958282;-4,854166667;1,6131217
106,4374949;-4,854166667;1,6484815
106,4791616;-4,854166667;1,708221
106,5208282;-4,854166667;1,7542931
106,5624949;-4,854166667;1,7812924
106,6041616;-4,854166667;1,4607671
106,6458282;-4,854166667;1,3010066
106,6874949;-4,854166667;1,301969
106,7291616;-4,854166667;1,2783588
106,7708282;-4,854166667;1,3246012
106,8124949;-4,854166667;1,2660092
106,8541616;-4,854166667;1,1857848
106,8958282;-4,854166667;1,2350792
106,9374949;-4,854166667;1,1444743
106,0624949;-4,895833333;2,2459953
106,1041616;-4,895833333;2,154411
106,1458282;-4,895833333;2,2060924
106,1874949;-4,895833333;2,2329354
106,2291616;-4,895833333;2,004464
106,2708282;-4,895833333;1,7482568
106,3124949;-4,895833333;1,7320826
106,3541616;-4,895833333;1,7840375
106,3958282;-4,895833333;1,655172
106,4374949;-4,895833333;1,5816625
106,4791616;-4,895833333;1,6058686
106,5208282;-4,895833333;1,6006421
106,5624949;-4,895833333;1,6165373
106,6041616;-4,895833333;1,7102177
106,6458282;-4,895833333;1,5555592
106,6874949;-4,895833333;1,340876
106,7291616;-4,895833333;1,2308483
106,7708282;-4,895833333;1,2808176
106,8124949;-4,895833333;1,1705747
106,8541616;-4,895833333;1,106339
106,8958282;-4,895833333;1,2008696
106,9374949;-4,895833333;1,1706603
106,0624949;-4,9375;2,3015077
106,1041616;-4,9375;2,3352947
106,1458282;-4,9375;2,298869
106,1874949;-4,9375;2,1968164
106,2291616;-4,9375;1,9633766
106,2708282;-4,9375;1,740293
106,3124949;-4,9375;1,658056
106,3541616;-4,9375;1,6127123
106,3958282;-4,9375;1,6062073
106,4374949;-4,9375;1,6468217
106,4791616;-4,9375;1,6093044
106,5208282;-4,9375;1,6301041
106,5624949;-4,9375;1,6953384
106,6041616;-4,9375;1,7073104
106,6458282;-4,9375;1,7939768
106,6874949;-4,9375;1,6807309
106,7291616;-4,9375;1,5260017
106,7708282;-4,9375;1,5049046
106,8124949;-4,9375;1,5189205
106,8541616;-4,9375;1,5097592
106,8958282;-4,9375;1,2624092
106,9374949;-4,9375;1,1950123
106,0624949;-4,979166667;2,248595
106,1041616;-4,979166667;2,4064155
106,1458282;-4,979166667;2,106924
106,1874949;-4,979166667;1,7661809
106,2291616;-4,979166667;1,7309242
106,2708282;-4,979166667;1,6252441
106,3124949;-4,979166667;1,685878
106,3541616;-4,979166667;1,6341875
106,3958282;-4,979166667;1,6667988
106,4374949;-4,979166667;1,6203274
106,4791616;-4,979166667;1,5389965
106,5208282;-4,979166667;1,5330203
106,5624949;-4,979166667;1,6601539
106,6041616;-4,979166667;1,707839
106,6458282;-4,979166667;1,6910952
106,6874949;-4,979166667;1,6300415
106,7291616;-4,979166667;1,5558499
106,7708282;-4,979166667;1,4538783
106,8124949;-4,979166667;1,3335819
106,8541616;-4,979166667;1,2941808
106,8958282;-4,979166667;1,2870772
106,9374949;-4,979166667;1,2661185
103,6458282;-5,020833333;0,4486331
103,6874949;-5,020833333;0,39756888
103,7291616;-5,020833333;0,39720914
103,7708282;-5,020833333;0,2829303
103,8124949;-5,020833333;0,3802951
106,0624949;-5,020833333;2,3743858
106,1041616;-5,020833333;2,3021867
106,1458282;-5,020833333;2,0626807
106,1874949;-5,020833333;1,7736387
106,2291616;-5,020833333;1,6418495
106,2708282;-5,020833333;1,6589938
106,3124949;-5,020833333;1,7217497
106,3541616;-5,020833333;1,4802516
106,3958282;-5,020833333;1,4668521
106,4374949;-5,020833333;1,5120906
106,4791616;-5,020833333;1,4923593
106,5208282;-5,020833333;1,4670602
106,5624949;-5,020833333;1,5965044
106,6041616;-5,020833333;1,6689634
106,6458282;-5,020833333;1,6565093
106,6874949;-5,020833333;1,2943633
106,7291616;-5,020833333;1,23099
106,7708282;-5,020833333;1,2223059
106,8124949;-5,020833333;1,2330478
106,8541616;-5,020833333;1,2477626
106,8958282;-5,020833333;1,2418774
106,9374949;-5,020833333;1,2335501
103,6458282;-5,0625;0,29077873
103,6874949;-5,0625;0,2947756
103,7291616;-5,0625;0,31093046
103,7708282;-5,0625;0,28292963
103,8124949;-5,0625;0,38029212
106,0208282;-5,0625;2,2444036
106,0624949;-5,0625;2,0842657
106,1041616;-5,0625;2,0162385
106,1458282;-5,0625;1,964772
106,1874949;-5,0625;1,7724189
106,2291616;-5,0625;1,6812055
106,2708282;-5,0625;1,719551
106,3124949;-5,0625;1,6183056
106,3541616;-5,0625;1,5684125
106,3958282;-5,0625;1,5101944
106,4374949;-5,0625;1,520101
106,4791616;-5,0625;1,5056603
106,5208282;-5,0625;1,4180217
106,5624949;-5,0625;1,3140402
106,6041616;-5,0625;1,5529745
106,6458282;-5,0625;1,6565094
106,6874949;-5,0625;1,2943631
106,7291616;-5,0625;1,2423102
106,7708282;-5,0625;1,1905926
106,8124949;-5,0625;1,2071774
106,8541616;-5,0625;1,2091517
106,8958282;-5,0625;1,217035
106,9374949;-5,0625;1,228688
103,6458282;-5,104166667;0,20886756
103,6874949;-5,104166667;0,21692868
103,7291616;-5,104166667;0,2414977
103,7708282;-5,104166667;0,2647357
103,8124949;-5,104166667;0,30958033
106,0208282;-5,104166667;2,2444036
106,0624949;-5,104166667;1,8435011
106,1041616;-5,104166667;1,6979856
106,1458282;-5,104166667;1,7003034
106,1874949;-5,104166667;1,783956
106,2291616;-5,104166667;1,5827564
106,2708282;-5,104166667;1,6939878
106,3124949;-5,104166667;1,5300188
106,3541616;-5,104166667;1,4925362
106,3958282;-5,104166667;1,5156538
106,4374949;-5,104166667;1,3521051
106,4791616;-5,104166667;1,584561
106,5208282;-5,104166667;1,5725605
106,5624949;-5,104166667;1,5675693
106,6041616;-5,104166667;1,5529735
106,6458282;-5,104166667;1,6565093
106,6874949;-5,104166667;1,2943633
106,7291616;-5,104166667;1,2354252
106,7708282;-5,104166667;1,212106
106,8124949;-5,104166667;1,1840825
106,8541616;-5,104166667;1,1784285
106,8958282;-5,104166667;1,1902767
106,9374949;-5,104166667;1,1950493
103,6458282;-5,145833333;0,17867967
103,6874949;-5,145833333;0,19835125
103,7291616;-5,145833333;0,22069798
103,7708282;-5,145833333;0,23195042
103,8124949;-5,145833333;0,2466453
103,8541616;-5,145833333;0,2972459
103,8958282;-5,145833333;0,4198264
103,9374949;-5,145833333;0,3540708
105,9791616;-5,145833333;2,24039
106,0208282;-5,145833333;2,059345
106,0624949;-5,145833333;1,5149953
106,1041616;-5,145833333;1,4379392
106,1458282;-5,145833333;1,5612243
106,1874949;-5,145833333;1,5498545
106,2291616;-5,145833333;1,5276912
106,2708282;-5,145833333;1,5167938
106,3124949;-5,145833333;1,2436342
106,3541616;-5,145833333;1,2715985
106,3958282;-5,145833333;1,3393866
106,4374949;-5,145833333;1,2086488
106,4791616;-5,145833333;1,2040218
106,5208282;-5,145833333;1,2411975
106,5624949;-5,145833333;1,1906445
106,6458282;-5,145833333;1,3073561
106,6874949;-5,145833333;1,2681073
106,7291616;-5,145833333;1,2597778
106,7708282;-5,145833333;1,2304084
106,8124949;-5,145833333;1,1966599
106,8541616;-5,145833333;1,1767213
106,8958282;-5,145833333;1,1813606
106,9374949;-5,145833333;1,1995192
103,6458282;-5,1875;0,1570848
103,6874949;-5,1875;0,16350421
103,7291616;-5,1875;0,17156586
103,7708282;-5,1875;0,18908325
103,8124949;-5,1875;0,21519469
103,8541616;-5,1875;0,28372878
103,8958282;-5,1875;0,37884054
103,9374949;-5,1875;0,35407028
105,9791616;-5,1875;2,2506695
106,0208282;-5,1875;1,8798233
106,0624949;-5,1875;1,3595862
106,1041616;-5,1875;1,4015644
106,1458282;-5,1875;1,3401341
106,1874949;-5,1875;1,399174
106,2291616;-5,1875;1,3920432
106,2708282;-5,1875;1,4325827
106,3124949;-5,1875;1,4187804
106,3541616;-5,1875;1,4531482
106,3958282;-5,1875;1,4694929
106,4374949;-5,1875;1,4289424
106,4791616;-5,1875;1,3383479
106,5208282;-5,1875;1,260242
106,5624949;-5,1875;1,1906468
106,6041616;-5,1875;1,4207968
106,6458282;-5,1875;1,3073627
106,6874949;-5,1875;1,3021103
106,7291616;-5,1875;1,2590817
106,7708282;-5,1875;1,2554085
106,8124949;-5,1875;1,2120054
106,8541616;-5,1875;1,1868339
106,8958282;-5,1875;1,1801864
106,9374949;-5,1875;1,1891105
103,6458282;-5,229166667;0,13876417
103,6874949;-5,229166667;0,14798525
103,7291616;-5,229166667;0,16261922
103,7708282;-5,229166667;0,17320448
103,8124949;-5,229166667;0,21772107
103,8541616;-5,229166667;0,24126504
103,8958282;-5,229166667;0,25085655
103,9374949;-5,229166667;0,25246692
105,9791616;-5,229166667;2,2025056
106,0208282;-5,229166667;1,5526261
106,0624949;-5,229166667;1,3160439
106,1041616;-5,229166667;1,3237014
106,1458282;-5,229166667;1,279926
106,1874949;-5,229166667;1,2434931
106,2291616;-5,229166667;1,2727475
106,2708282;-5,229166667;1,282692
106,3124949;-5,229166667;1,2732568
106,3541616;-5,229166667;1,2931681
106,3958282;-5,229166667;1,4588364
106,4374949;-5,229166667;1,6255181
106,4791616;-5,229166667;1,4036673
106,5208282;-5,229166667;1,319763
106,5624949;-5,229166667;1,383005
106,6041616;-5,229166667;1,4207966
106,6458282;-5,229166667;1,3878121
106,6874949;-5,229166667;1,3503298
106,7291616;-5,229166667;1,2651186
106,7708282;-5,229166667;1,1831485
106,8124949;-5,229166667;1,1234034
106,8541616;-5,229166667;1,1705195
106,8958282;-5,229166667;1,1561617
106,9374949;-5,229166667;1,1490663
103,6458282;-5,270833333;0,14079453
103,6874949;-5,270833333;0,1408884
103,7291616;-5,270833333;0,15583353
103,7708282;-5,270833333;0,16522695
103,8124949;-5,270833333;0,17924696
103,8541616;-5,270833333;0,20893535
103,8958282;-5,270833333;0,23491877
103,9374949;-5,270833333;0,31858203
103,9791616;-5,270833333;0,40025628
104,0208282;-5,270833333;0,42874756
105,9791616;-5,270833333;2,0866034
106,0208282;-5,270833333;1,9001073
106,0624949;-5,270833333;1,5353253
106,1041616;-5,270833333;1,2996283
106,1458282;-5,270833333;1,2227085
106,1874949;-5,270833333;1,237112
106,2291616;-5,270833333;1,3669591
106,2708282;-5,270833333;1,4089168
106,3124949;-5,270833333;1,3133045
106,3541616;-5,270833333;1,5148853
106,3958282;-5,270833333;1,4699719
106,4374949;-5,270833333;1,2035154
106,4791616;-5,270833333;1,253169
106,5208282;-5,270833333;1,5063919
106,5624949;-5,270833333;1,314817
106,6041616;-5,270833333;1,314817
106,6458282;-5,270833333;1,058366
106,6874949;-5,270833333;1,058366
106,7291616;-5,270833333;0,9315413
106,7708282;-5,270833333;1,0332315
106,8124949;-5,270833333;1,0759063
106,8541616;-5,270833333;1,0311637
106,8958282;-5,270833333;0,9646566
106,9374949;-5,270833333;0,9679346
103,6458282;-5,3125;0,12717968
103,6874949;-5,3125;0,12336845
103,7291616;-5,3125;0,15015867
103,7708282;-5,3125;0,15937367
103,8124949;-5,3125;0,16440319
103,8541616;-5,3125;0,18215737
103,8958282;-5,3125;0,20708506
103,9374949;-5,3125;0,28006563
103,9791616;-5,3125;0,36291176
104,0208282;-5,3125;0,40178517
105,9374949;-5,3125;2,2024398
105,9791616;-5,3125;2,1598663
106,0208282;-5,3125;2,1538239
106,0624949;-5,3125;1,6681112
106,1041616;-5,3125;1,3489754
106,1458282;-5,3125;1,282866
106,1874949;-5,3125;1,2209268
106,2291616;-5,3125;1,2083737
106,2708282;-5,3125;1,5709227
106,3124949;-5,3125;1,7139224
106,3541616;-5,3125;1,625822
106,3958282;-5,3125;1,5656596
106,4374949;-5,3125;1,2635949
106,4791616;-5,3125;0,8051428
106,5208282;-5,3125;1,5063919
106,5624949;-5,3125;1,314817
106,6041616;-5,3125;1,2272855
106,6458282;-5,3125;1,0873948
106,6874949;-5,3125;1,058366
106,7291616;-5,3125;1,1612576
106,7708282;-5,3125;1,1205124
106,8124949;-5,3125;1,1147798
106,8541616;-5,3125;1,1105201
106,8958282;-5,3125;1,059497
106,9374949;-5,3125;1,0263981
103,6458282;-5,354166667;0,11580599
103,6874949;-5,354166667;0,12239214
103,7291616;-5,354166667;0,13004942
103,7708282;-5,354166667;0,1439845
103,8124949;-5,354166667;0,14367422
103,8541616;-5,354166667;0,15198113
103,8958282;-5,354166667;0,18700849
103,9374949;-5,354166667;0,21868257
103,9791616;-5,354166667;0,2808751
104,0208282;-5,354166667;0,25886324
105,9374949;-5,354166667;2,20244
105,9791616;-5,354166667;2,2058308
106,0208282;-5,354166667;2,1767333
106,0624949;-5,354166667;1,7304543
106,1041616;-5,354166667;1,2921592
106,1458282;-5,354166667;1,2291164
106,1874949;-5,354166667;1,1517745
106,2291616;-5,354166667;1,1406502
106,2708282;-5,354166667;1,3247788
106,3124949;-5,354166667;1,3635685
106,3541616;-5,354166667;1,3219678
106,3958282;-5,354166667;1,2742087
106,4374949;-5,354166667;1,2398479
106,4791616;-5,354166667;0,8051198
106,6041616;-5,354166667;1,1739057
106,6458282;-5,354166667;1,1739057
106,7291616;-5,354166667;1,0987543
106,7708282;-5,354166667;1,0885412
106,8124949;-5,354166667;1,0578536
106,8541616;-5,354166667;1,0356956
106,8958282;-5,354166667;0,99984014
106,9374949;-5,354166667;0,9622694
