Longitude;Latitude;chlor_a
106,1458282;-4,4375;1,2261643
106,1874949;-4,4375;1,2261705
106,2291616;-4,4375;1,0661504
106,2708282;-4,4375;1,0048946
106,3124949;-4,4375;0,8773386
106,3541616;-4,4375;0,8153207
106,6874949;-4,4375;0,6013082
106,7291616;-4,4375;0,6196534
106,7708282;-4,4375;0,6254605
106,8124949;-4,4375;0,5998858
105,8958282;-4,479166667;6,372756
105,9374949;-4,479166667;6,3727365
105,9791616;-4,479166667;2,179979
106,0208282;-4,479166667;2,2158148
106,0624949;-4,479166667;2,2416625
106,1041616;-4,479166667;2,0208547
106,1458282;-4,479166667;1,226171
106,1874949;-4,479166667;1,1568294
106,2291616;-4,479166667;1,1568267
106,2708282;-4,479166667;0,83595604
106,3124949;-4,479166667;0,82931817
106,3541616;-4,479166667;0,8153207
106,6874949;-4,479166667;0,6200235
106,7291616;-4,479166667;0,6123663
106,7708282;-4,479166667;0,6044752
106,8124949;-4,479166667;0,61033756
105,8958282;-4,520833333;5,746324
105,9374949;-4,520833333;4,4778733
105,9791616;-4,520833333;3,069664
106,0208282;-4,520833333;2,035609
106,0624949;-4,520833333;1,9524105
106,1041616;-4,520833333;1,8698708
106,1458282;-4,520833333;1,8262091
106,1874949;-4,520833333;1,2783763
106,2291616;-4,520833333;1,1976843
106,2708282;-4,520833333;1,1559068
106,6458282;-4,520833333;0,65499526
106,6874949;-4,520833333;0,651139
106,7291616;-4,520833333;0,62404513
106,7708282;-4,520833333;0,6114203
106,8124949;-4,520833333;0,61885375
105,8958282;-4,5625;6,345267
105,9374949;-4,5625;4,8866906
105,9791616;-4,5625;3,2671022
106,0208282;-4,5625;3,0461078
106,0624949;-4,5625;2,5926063
106,1041616;-4,5625;2,353142
106,1458282;-4,5625;1,8262075
106,1874949;-4,5625;1,2783813
106,2291616;-4,5625;1,1976856
106,2708282;-4,5625;1,1559068
106,6458282;-4,5625;0,71562487
106,6874949;-4,5625;0,66534746
106,7291616;-4,5625;0,6084983
106,7708282;-4,5625;0,60478806
106,8124949;-4,5625;0,6082386
105,8958282;-4,604166667;6,3024683
105,9374949;-4,604166667;4,9294057
105,9791616;-4,604166667;3,6528854
106,0208282;-4,604166667;2,9251628
106,0624949;-4,604166667;2,7148533
106,1041616;-4,604166667;2,215425
106,1458282;-4,604166667;1,7842823
106,1874949;-4,604166667;1,5245498
106,2291616;-4,604166667;1,4622289
106,2708282;-4,604166667;1,1559068
106,6458282;-4,604166667;0,6068036
106,6874949;-4,604166667;0,5982882
106,7291616;-4,604166667;0,5923958
106,7708282;-4,604166667;0,5910166
106,8124949;-4,604166667;0,61874586
105,8958282;-4,645833333;7,864976
105,9374949;-4,645833333;7,054388
105,9791616;-4,645833333;5,570623
106,0208282;-4,645833333;3,7345555
106,0624949;-4,645833333;2,9614918
106,1041616;-4,645833333;2,1653917
106,1458282;-4,645833333;1,836564
106,1874949;-4,645833333;1,5871402
106,2291616;-4,645833333;1,3047711
106,2708282;-4,645833333;1,1762432
106,3124949;-4,645833333;1,3072447
106,4791616;-4,645833333;0,78998506
106,5208282;-4,645833333;0,78998506
106,5624949;-4,645833333;0,58655494
106,6041616;-4,645833333;0,5865549
106,6458282;-4,645833333;0,6524883
106,6874949;-4,645833333;0,65248746
106,7291616;-4,645833333;0,57155216
106,7708282;-4,645833333;0,6711265
106,8124949;-4,645833333;0,63090754
105,8958282;-4,6875;8,032539
105,9374949;-4,6875;7,8232427
105,9791616;-4,6875;5,459496
106,0208282;-4,6875;4,73524
106,0624949;-4,6875;2,5948899
106,1041616;-4,6875;2,0249298
106,1458282;-4,6875;2,0787024
106,1874949;-4,6875;1,7755882
106,2291616;-4,6875;1,4925779
106,2708282;-4,6875;1,3264856
106,3124949;-4,6875;1,3072703
106,3541616;-4,6875;1,4146969
106,4791616;-4,6875;0,78998506
106,5208282;-4,6875;0,78998506
106,5624949;-4,6875;0,58655494
106,6041616;-4,6875;0,58655494
106,6458282;-4,6875;0,61541915
106,6874949;-4,6875;0,57095665
106,7291616;-4,6875;0,57155216
106,7708282;-4,6875;0,5113325
106,8124949;-4,6875;0,53105754
105,8958282;-4,729166667;7,3381424
105,9374949;-4,729166667;6,430503
105,9791616;-4,729166667;4,768446
106,0208282;-4,729166667;3,9925568
106,0624949;-4,729166667;2,9145794
106,1041616;-4,729166667;2,7896166
106,1458282;-4,729166667;2,9387217
106,1874949;-4,729166667;2,3718488
106,2291616;-4,729166667;1,8018814
106,2708282;-4,729166667;1,5957419
106,3124949;-4,729166667;1,4367211
106,3541616;-4,729166667;1,4146969
106,5624949;-4,729166667;0,58655494
106,6041616;-4,729166667;0,5865549
106,6458282;-4,729166667;0,615419
106,6874949;-4,729166667;0,57095605
106,7291616;-4,729166667;0,57155216
106,7708282;-4,729166667;0,5113312
106,8124949;-4,729166667;0,5267584
105,8541616;-4,770833333;5,7724814
105,8958282;-4,770833333;5,6690736
105,9374949;-4,770833333;5,3921423
105,9791616;-4,770833333;5,3971066
106,0208282;-4,770833333;2,8872879
106,0624949;-4,770833333;2,5501354
106,1041616;-4,770833333;2,546937
106,1458282;-4,770833333;2,6902447
106,1874949;-4,770833333;2,228909
106,2291616;-4,770833333;1,8737026
106,2708282;-4,770833333;1,6074849
106,3124949;-4,770833333;1,4345137
106,4374949;-4,770833333;0,63302314
106,4791616;-4,770833333;0,6325206
106,5208282;-4,770833333;0,6290163
106,5624949;-4,770833333;0,57364434
106,6041616;-4,770833333;0,5760942
106,6458282;-4,770833333;0,5871116
106,6874949;-4,770833333;0,58945894
106,7291616;-4,770833333;0,5928045
106,7708282;-4,770833333;0,629234
106,8124949;-4,770833333;0,4796413
105,8541616;-4,8125;5,917419
105,8958282;-4,8125;5,4028063
105,9374949;-4,8125;4,0624638
105,9791616;-4,8125;3,3781605
106,0208282;-4,8125;2,430149
106,0624949;-4,8125;2,0422792
106,1041616;-4,8125;2,1120296
106,1458282;-4,8125;2,666091
106,1874949;-4,8125;2,3521035
106,2291616;-4,8125;1,6854321
106,2708282;-4,8125;1,5315822
106,3124949;-4,8125;1,3209649
106,4374949;-4,8125;0,63302314
106,4791616;-4,8125;0,6547718
106,5208282;-4,8125;0,6538272
106,5624949;-4,8125;0,6171088
106,6041616;-4,8125;0,5678064
106,6458282;-4,8125;0,59028274
106,6874949;-4,8125;0,59340715
106,7291616;-4,8125;0,6188352
106,7708282;-4,8125;0,62923396
106,8124949;-4,8125;0,5749646
105,8541616;-4,854166667;6,42079
105,8958282;-4,854166667;5,6529655
105,9374949;-4,854166667;4,1154222
105,9791616;-4,854166667;3,2644262
106,0208282;-4,854166667;2,5847945
106,0624949;-4,854166667;2,0734346
106,1041616;-4,854166667;1,8448967
106,1458282;-4,854166667;1,9346768
106,1874949;-4,854166667;1,8202872
106,2291616;-4,854166667;1,4492893
106,2708282;-4,854166667;1,3518277
106,3124949;-4,854166667;1,2896421
106,4791616;-4,854166667;0,66786134
106,5208282;-4,854166667;0,6678611
106,5624949;-4,854166667;0,53407884
106,6041616;-4,854166667;0,52605796
106,6458282;-4,854166667;0,51594335
106,6874949;-4,854166667;0,5876967
106,7291616;-4,854166667;0,6188355
106,7708282;-4,854166667;0,6148593
106,8124949;-4,854166667;0,5814935
105,8958282;-4,895833333;6,1512094
105,9374949;-4,895833333;4,713223
105,9791616;-4,895833333;3,2737029
106,0208282;-4,895833333;2,4071124
106,0624949;-4,895833333;2,024789
106,1041616;-4,895833333;1,8155675
106,1458282;-4,895833333;1,7014601
106,1874949;-4,895833333;1,563628
106,2291616;-4,895833333;1,3965383
106,2708282;-4,895833333;1,2902192
106,3124949;-4,895833333;1,2018197
106,3541616;-4,895833333;1,1285264
106,4791616;-4,895833333;0,65490514
106,5208282;-4,895833333;0,5869548
106,5624949;-4,895833333;0,5157528
106,6041616;-4,895833333;0,49077365
106,6458282;-4,895833333;0,46015134
106,7291616;-4,895833333;0,5029077
106,7708282;-4,895833333;0,48050165
106,8124949;-4,895833333;0,51467365
105,8958282;-4,9375;4,8204417
105,9374949;-4,9375;4,0148344
105,9791616;-4,9375;3,1802886
106,0208282;-4,9375;2,4089997
106,0624949;-4,9375;1,9503324
106,1041616;-4,9375;1,6886604
106,1458282;-4,9375;1,5803146
106,1874949;-4,9375;1,4697837
106,2291616;-4,9375;1,3334075
106,2708282;-4,9375;1,2239361
106,3124949;-4,9375;1,1563702
106,3541616;-4,9375;1,0915736
106,3958282;-4,9375;0,66244996
106,4374949;-4,9375;0,6568249
106,4791616;-4,9375;0,6380972
106,5208282;-4,9375;0,58329934
106,5624949;-4,9375;0,49909407
106,6041616;-4,9375;0,47027332
106,6458282;-4,9375;0,47516096
106,6874949;-4,9375;0,5383297
106,7291616;-4,9375;0,50290865
106,7708282;-4,9375;0,49265712
106,8124949;-4,9375;0,48279953
105,8958282;-4,979166667;4,86743
105,9374949;-4,979166667;3,7002995
105,9791616;-4,979166667;2,6870291
106,0208282;-4,979166667;2,3310447
106,0624949;-4,979166667;1,8361154
106,1041616;-4,979166667;1,5720744
106,1458282;-4,979166667;1,4909402
106,1874949;-4,979166667;1,3707799
106,2291616;-4,979166667;1,2296047
106,2708282;-4,979166667;1,1592977
106,3124949;-4,979166667;1,1270921
106,3541616;-4,979166667;0,66287696
106,3958282;-4,979166667;0,66244996
106,4374949;-4,979166667;0,6568249
106,4791616;-4,979166667;0,61941504
106,5208282;-4,979166667;0,5976724
106,5624949;-4,979166667;0,58801895
106,6041616;-4,979166667;0,54511124
106,6458282;-4,979166667;0,5361378
106,6874949;-4,979166667;0,5383297
106,7291616;-4,979166667;0,5194047
106,7708282;-4,979166667;0,5044885
106,8124949;-4,979166667;0,52335817
105,8541616;-5,020833333;4,3221564
105,8958282;-5,020833333;3,8432958
105,9374949;-5,020833333;3,3353264
105,9791616;-5,020833333;2,6050696
106,0208282;-5,020833333;2,115261
106,0624949;-5,020833333;1,9070984
106,1041616;-5,020833333;1,8791673
106,1458282;-5,020833333;1,307233
106,1874949;-5,020833333;1,2078549
106,2291616;-5,020833333;1,1939037
106,2708282;-5,020833333;1,2034391
106,3541616;-5,020833333;0,66765547
106,3958282;-5,020833333;0,6542762
106,4374949;-5,020833333;0,6436353
106,4791616;-5,020833333;0,61223865
106,5208282;-5,020833333;0,5829291
106,5624949;-5,020833333;0,55321485
106,6041616;-5,020833333;0,55132705
106,6458282;-5,020833333;0,5432886
106,6874949;-5,020833333;0,5297319
106,7291616;-5,020833333;0,5394701
106,7708282;-5,020833333;0,5496154
106,8124949;-5,020833333;0,5471583
105,8541616;-5,0625;5,8197317
105,8958282;-5,0625;5,8229733
105,9374949;-5,0625;3,4361959
105,9791616;-5,0625;2,5080397
106,0208282;-5,0625;2,0348475
106,0624949;-5,0625;1,6248322
106,1041616;-5,0625;1,3039458
106,1458282;-5,0625;1,1720179
106,1874949;-5,0625;1,1612517
106,2291616;-5,0625;1,1609472
106,2708282;-5,0625;1,203439
106,3541616;-5,0625;0,6774576
106,3958282;-5,0625;0,63232857
106,4374949;-5,0625;0,62338847
106,4791616;-5,0625;0,5932728
106,5208282;-5,0625;0,6093206
106,5624949;-5,0625;0,6112895
106,6041616;-5,0625;0,54562044
106,6458282;-5,0625;0,52853185
106,6874949;-5,0625;0,5339461
106,7291616;-5,0625;0,54998213
106,7708282;-5,0625;0,55959284
106,8124949;-5,0625;0,5991243
105,8541616;-5,104166667;4,022415
105,8958282;-5,104166667;4,022415
105,9374949;-5,104166667;3,2749476
105,9791616;-5,104166667;2,4420424
106,0208282;-5,104166667;1,8491275
106,0624949;-5,104166667;1,5679222
106,1041616;-5,104166667;1,2690552
106,1458282;-5,104166667;1,1495959
106,1874949;-5,104166667;1,1359863
106,2291616;-5,104166667;1,1354908
106,3541616;-5,104166667;0,640252
106,3958282;-5,104166667;0,6087178
106,4374949;-5,104166667;0,5941197
106,4791616;-5,104166667;0,6260755
106,5208282;-5,104166667;0,615128
106,5624949;-5,104166667;0,5887592
106,6041616;-5,104166667;0,5553979
106,6458282;-5,104166667;0,5452269
106,6874949;-5,104166667;0,5722637
106,7291616;-5,104166667;0,6070502
106,7708282;-5,104166667;0,6115659
106,8124949;-5,104166667;0,60286474
105,8541616;-5,145833333;4,160157
105,8958282;-5,145833333;3,8733323
105,9374949;-5,145833333;3,049984
105,9791616;-5,145833333;2,3311276
106,0208282;-5,145833333;1,900609
106,0624949;-5,145833333;1,5072604
106,1041616;-5,145833333;1,2210928
106,1458282;-5,145833333;1,1686468
106,1874949;-5,145833333;1,0935243
106,2291616;-5,145833333;0,9407732
106,2708282;-5,145833333;0,8713533
106,3124949;-5,145833333;0,6124649
106,3541616;-5,145833333;0,61351335
106,3958282;-5,145833333;0,61341774
106,4374949;-5,145833333;0,5956383
106,4791616;-5,145833333;0,58852047
106,5208282;-5,145833333;0,55471367
106,5624949;-5,145833333;0,56488633
106,6041616;-5,145833333;0,5505025
106,6458282;-5,145833333;0,56342244
106,6874949;-5,145833333;0,58336437
106,7291616;-5,145833333;0,58920133
106,7708282;-5,145833333;0,5928127
106,8124949;-5,145833333;0,59381205
105,8541616;-5,1875;3,904076
105,8958282;-5,1875;3,6990738
105,9374949;-5,1875;2,8265045
105,9791616;-5,1875;2,129813
106,0208282;-5,1875;1,7019122
106,0624949;-5,1875;1,3323406
106,1041616;-5,1875;1,1157713
106,1458282;-5,1875;1,1003828
106,1874949;-5,1875;1,037794
106,2291616;-5,1875;0,97310346
106,2708282;-5,1875;0,8926311
106,3124949;-5,1875;0,60075426
106,3541616;-5,1875;0,60234416
106,3958282;-5,1875;0,6247992
106,4374949;-5,1875;0,6075135
106,4791616;-5,1875;0,53601307
106,5208282;-5,1875;0,5461093
106,5624949;-5,1875;0,5246608
106,6041616;-5,1875;0,5330009
106,6458282;-5,1875;0,5509387
106,6874949;-5,1875;0,5664656
106,7291616;-5,1875;0,58114976
106,7708282;-5,1875;0,5925553
106,8124949;-5,1875;0,5669536
105,8541616;-5,229166667;3,6978471
105,8958282;-5,229166667;3,190576
105,9374949;-5,229166667;2,5932524
105,9791616;-5,229166667;1,8525221
106,0208282;-5,229166667;1,4057966
106,0624949;-5,229166667;1,1857845
106,1041616;-5,229166667;1,0927125
106,1458282;-5,229166667;1,1003802
106,1874949;-5,229166667;0,903836
106,2291616;-5,229166667;0,8975615
106,2708282;-5,229166667;0,8871764
106,3124949;-5,229166667;0,62128603
106,3541616;-5,229166667;0,623655
106,3958282;-5,229166667;0,605967
106,4374949;-5,229166667;0,5769783
106,4791616;-5,229166667;0,5674365
106,5208282;-5,229166667;0,5314503
106,5624949;-5,229166667;0,50961745
106,6041616;-5,229166667;0,53127867
106,6458282;-5,229166667;0,5547538
106,6874949;-5,229166667;0,56710875
106,7291616;-5,229166667;0,59826386
106,7708282;-5,229166667;0,6249695
106,8124949;-5,229166667;0,61157227
105,8541616;-5,270833333;3,7750878
105,8958282;-5,270833333;3,2871876
105,9374949;-5,270833333;2,3992574
105,9791616;-5,270833333;1,9199907
106,0208282;-5,270833333;1,5847093
106,0624949;-5,270833333;1,170071
106,1041616;-5,270833333;1,0528226
106,1458282;-5,270833333;0,920951
106,3124949;-5,270833333;0,61562794
106,3541616;-5,270833333;0,6023929
106,3958282;-5,270833333;0,59497017
106,4374949;-5,270833333;0,57740265
106,4791616;-5,270833333;0,5017464
106,5208282;-5,270833333;0,5058511
106,5624949;-5,270833333;0,50744194
106,6041616;-5,270833333;0,54189515
106,6458282;-5,270833333;0,5624302
106,6874949;-5,270833333;0,5892872
106,7291616;-5,270833333;0,60879725
106,7708282;-5,270833333;0,6259672
106,8124949;-5,270833333;0,6524462
105,8124949;-5,3125;3,0984418
105,8541616;-5,3125;3,0217905
105,8958282;-5,3125;2,8433573
105,9374949;-5,3125;2,42994
105,9791616;-5,3125;1,879114
106,0208282;-5,3125;1,443023
106,0624949;-5,3125;1,0940139
106,1041616;-5,3125;0,9478789
106,1458282;-5,3125;0,92094797
106,1874949;-5,3125;0,7651953
106,2291616;-5,3125;0,7567289
106,3124949;-5,3125;0,61562794
106,3541616;-5,3125;0,6202108
106,3958282;-5,3125;0,5939148
106,4374949;-5,3125;0,5774026
106,4791616;-5,3125;0,5535108
106,5208282;-5,3125;0,55678934
106,5624949;-5,3125;0,5382687
106,6041616;-5,3125;0,6115641
106,6458282;-5,3125;0,61690193
106,6874949;-5,3125;0,6293198
106,7291616;-5,3125;0,643435
106,7708282;-5,3125;0,6492088
106,8124949;-5,3125;0,6375786
105,8124949;-5,354166667;3,0984418
105,8541616;-5,354166667;2,7919507
105,8958282;-5,354166667;2,4429638
105,9374949;-5,354166667;1,9751565
105,9791616;-5,354166667;1,4720259
106,0208282;-5,354166667;1,1465405
106,0624949;-5,354166667;1,0319884
106,1041616;-5,354166667;0,8972819
106,1458282;-5,354166667;0,82161325
106,1874949;-5,354166667;0,76519525
106,2291616;-5,354166667;0,7567289
106,3541616;-5,354166667;0,6202118
106,3958282;-5,354166667;0,59391475
106,4374949;-5,354166667;0,57740265
106,4791616;-5,354166667;0,6190089
106,5208282;-5,354166667;0,5988339
106,5624949;-5,354166667;0,60255593
106,6041616;-5,354166667;0,6076724
106,6458282;-5,354166667;0,65776277
106,6874949;-5,354166667;0,6545481
106,7291616;-5,354166667;0,6370239
106,7708282;-5,354166667;0,6098961
106,8124949;-5,354166667;0,60768116
105,8124949;-5,395833333;2,9377182
105,8541616;-5,395833333;2,739241
105,8958282;-5,395833333;2,3206184
105,9374949;-5,395833333;1,8113282
105,9791616;-5,395833333;1,3956532
106,0208282;-5,395833333;1,1227998
106,0624949;-5,395833333;0,9949603
106,1041616;-5,395833333;0,8420561
106,1458282;-5,395833333;0,75686455
106,1874949;-5,395833333;0,6692916
106,2291616;-5,395833333;0,6597644
106,2708282;-5,395833333;0,5945574
106,3958282;-5,395833333;0,6257379
106,4374949;-5,395833333;0,61309874
106,4791616;-5,395833333;0,6076403
106,5208282;-5,395833333;0,6522543
106,5624949;-5,395833333;0,65225357
106,6041616;-5,395833333;0,6286033
106,6458282;-5,395833333;0,62054497
106,6874949;-5,395833333;0,60007495
106,7291616;-5,395833333;0,59231704
106,7708282;-5,395833333;0,5862788
106,8124949;-5,395833333;0,5872926
105,8124949;-5,4375;2,8032644
105,8541616;-5,4375;2,784395
105,8958282;-5,4375;2,4646676
105,9374949;-5,4375;2,2016532
105,9791616;-5,4375;1,0992333
106,0208282;-5,4375;1,0100237
106,0624949;-5,4375;0,92034006
106,1041616;-5,4375;0,87481034
106,1458282;-5,4375;0,73350704
106,1874949;-5,4375;0,64846885
106,2291616;-5,4375;0,5951177
106,2708282;-5,4375;0,5945574
106,3958282;-5,4375;0,84351116
106,4374949;-5,4375;0,6354895
106,4791616;-5,4375;0,595526
106,5208282;-5,4375;0,62656385
106,5624949;-5,4375;0,62859964
106,6041616;-5,4375;0,6286001
106,6458282;-5,4375;0,6199109
106,6874949;-5,4375;0,5446726
106,7291616;-5,4375;0,53540665
106,7708282;-5,4375;0,55409735
106,8124949;-5,4375;0,57543844
105,8124949;-5,479166667;2,643135
105,8541616;-5,479166667;2,6281226
105,8958282;-5,479166667;2,2361417
105,9374949;-5,479166667;1,8709644
105,9791616;-5,479166667;1,1980371
106,0208282;-5,479166667;1,1347623
106,0624949;-5,479166667;0,9164405
106,1041616;-5,479166667;0,95747447
106,1458282;-5,479166667;0,7335068
106,1874949;-5,479166667;0,64846855
106,2291616;-5,479166667;0,5951172
106,2708282;-5,479166667;0,5945574
106,3958282;-5,479166667;0,84351283
106,4374949;-5,479166667;0,5622665
106,4791616;-5,479166667;0,57434756
106,5208282;-5,479166667;0,5747796
106,5624949;-5,479166667;0,6285995
106,6041616;-5,479166667;0,6091867
106,6458282;-5,479166667;0,5654099
106,6874949;-5,479166667;0,6437808
106,7291616;-5,479166667;0,59677535
106,7708282;-5,479166667;0,5518559
106,8124949;-5,479166667;0,5704423
104,1874949;-5,520833333;0,36586857
104,2291616;-5,520833333;0,67475843
104,2708282;-5,520833333;0,85316056
104,5624949;-5,520833333;2,036674
104,6041616;-5,520833333;1,68504
104,6458282;-5,520833333;1,0007452
104,6874949;-5,520833333;1,1134225
104,7291616;-5,520833333;0,90382916
105,2708282;-5,520833333;5,364923
105,3124949;-5,520833333;5,364923
105,8124949;-5,520833333;2,8819804
105,8541616;-5,520833333;2,7139616
105,8958282;-5,520833333;2,1907845
105,9374949;-5,520833333;1,7562795
105,9791616;-5,520833333;1,0213052
106,0208282;-5,520833333;1,039033
106,0624949;-5,520833333;0,85815644
106,1041616;-5,520833333;0,8548298
106,1458282;-5,520833333;0,76211184
106,2291616;-5,520833333;0,60727185
106,2708282;-5,520833333;0,626063
106,3124949;-5,520833333;0,69368196
106,3541616;-5,520833333;0,71085507
106,3958282;-5,520833333;0,7010551
106,4374949;-5,520833333;0,5841112
106,4791616;-5,520833333;0,59661347
106,5208282;-5,520833333;0,5374299
106,5624949;-5,520833333;0,5690477
106,6041616;-5,520833333;0,6000605
106,6458282;-5,520833333;0,6672662
106,6874949;-5,520833333;0,52004975
106,7291616;-5,520833333;0,49016553
106,7708282;-5,520833333;0,5192013
106,8124949;-5,520833333;0,5256293
104,1874949;-5,5625;0,44417003
104,2291616;-5,5625;0,6747538
104,2708282;-5,5625;0,8531515
104,3124949;-5,5625;0,8288232
104,5624949;-5,5625;2,1940706
104,6041616;-5,5625;1,4614321
104,6458282;-5,5625;1,0382793
104,6874949;-5,5625;0,9725867
104,7291616;-5,5625;0,90382487
104,7708282;-5,5625;0,64362496
104,8124949;-5,5625;0,64290416
105,2291616;-5,5625;0,98024315
105,2708282;-5,5625;1,3258697
105,3124949;-5,5625;2,4684858
105,3541616;-5,5625;4,6181808
105,8124949;-5,5625;6,5250173
105,8541616;-5,5625;3,4972422
105,8958282;-5,5625;2,2980735
105,9374949;-5,5625;1,6824552
105,9791616;-5,5625;1,3530303
106,0208282;-5,5625;0,97812456
106,0624949;-5,5625;0,7992212
106,1041616;-5,5625;0,7777257
106,1458282;-5,5625;0,7273323
106,1874949;-5,5625;0,6334287
106,2291616;-5,5625;0,6072727
106,2708282;-5,5625;0,626063
106,3124949;-5,5625;0,66116756
106,3541616;-5,5625;0,6904804
106,3958282;-5,5625;0,5498842
106,4374949;-5,5625;0,5128253
106,4791616;-5,5625;0,5224724
106,5208282;-5,5625;0,49827856
106,5624949;-5,5625;0,527529
106,6041616;-5,5625;0,5027496
106,6458282;-5,5625;0,47025985
106,6874949;-5,5625;0,46622297
106,7291616;-5,5625;0,4897574
106,7708282;-5,5625;0,50875115
106,8124949;-5,5625;0,49813685
104,1874949;-5,604166667;0,3270996
104,2291616;-5,604166667;0,42417622
104,2708282;-5,604166667;0,602403
104,3124949;-5,604166667;0,82882327
104,5624949;-5,604166667;1,1077236
104,6041616;-5,604166667;1,235595
104,6458282;-5,604166667;1,168976
104,6874949;-5,604166667;1,0889722
104,7291616;-5,604166667;0,81866944
104,7708282;-5,604166667;0,64362496
