Longitude;Latitude;sst
105,8541616;-4,3125;31,289999
105,8958282;-4,3125;31,48
105,9374949;-4,3125;31,359999
105,9791616;-4,3125;31,039999
106,0208282;-4,3125;30,74
106,0624949;-4,3125;30,755
106,1041616;-4,3125;30,705
106,1458282;-4,3125;30,88
106,1874949;-4,3125;31,115
106,2291616;-4,3125;31,099998
106,2708282;-4,3125;31,57
106,3124949;-4,3125;31,585
106,3541616;-4,3125;31,175
106,3958282;-4,3125;30,939999
106,4374949;-4,3125;31,09
106,4791616;-4,3125;31,96
106,5208282;-4,3125;31,609999
106,5624949;-4,3125;31,039999
106,6041616;-4,3125;31,035
106,6458282;-4,3125;30,554998
106,6874949;-4,3125;30,5
106,7291616;-4,3125;30,32
106,7708282;-4,3125;30,285
106,8124949;-4,3125;30,13
105,4374949;-4,354166667;33,809998
105,4791616;-4,354166667;33,855
105,5208282;-4,354166667;33,875
105,5624949;-4,354166667;34
105,6041616;-4,354166667;33,57
105,6458282;-4,354166667;33,54
105,6874949;-4,354166667;33,57
105,7291616;-4,354166667;33,57
105,7708282;-4,354166667;30,195
105,8124949;-4,354166667;31,554998
105,8541616;-4,354166667;31,525
105,8958282;-4,354166667;31,4
105,9374949;-4,354166667;31,345
105,9791616;-4,354166667;31,15
106,0208282;-4,354166667;30,824999
106,0624949;-4,354166667;30,779999
106,1041616;-4,354166667;30,685
106,1458282;-4,354166667;30,67
106,1874949;-4,354166667;30,779999
106,2291616;-4,354166667;30,84
106,2708282;-4,354166667;30,814999
106,3124949;-4,354166667;30,925
106,3541616;-4,354166667;30,675
106,3958282;-4,354166667;30,46
106,4374949;-4,354166667;30,609999
106,4791616;-4,354166667;31,404999
106,5208282;-4,354166667;31,455
106,5624949;-4,354166667;31,365
106,6041616;-4,354166667;30,8
106,6458282;-4,354166667;29,785
106,6874949;-4,354166667;29,814999
106,7291616;-4,354166667;29,904999
106,7708282;-4,354166667;29,82
106,8124949;-4,354166667;29,81
104,9791616;-4,395833333;35,45
105,0208282;-4,395833333;35,45
105,5208282;-4,395833333;33,42
105,5624949;-4,395833333;33,42
105,8124949;-4,395833333;32,225
105,8541616;-4,395833333;31,615
105,8958282;-4,395833333;31,564999
105,9374949;-4,395833333;31,355
105,9791616;-4,395833333;31,38
106,0208282;-4,395833333;31,13
106,0624949;-4,395833333;30,84
106,1041616;-4,395833333;30,55
106,1458282;-4,395833333;30,795
106,1874949;-4,395833333;30,795
106,2291616;-4,395833333;30,81
106,2708282;-4,395833333;30,855
106,3124949;-4,395833333;30,929998
106,3541616;-4,395833333;30,974998
106,3958282;-4,395833333;30,705
106,4374949;-4,395833333;30,625
106,4791616;-4,395833333;30,679998
106,5208282;-4,395833333;30,57
106,5624949;-4,395833333;30,51
106,6041616;-4,395833333;30,255
106,6458282;-4,395833333;29,75
106,6874949;-4,395833333;29,875
106,7291616;-4,395833333;29,859999
106,7708282;-4,395833333;29,89
106,8124949;-4,395833333;29,755
104,9791616;-4,4375;35,45
105,0208282;-4,4375;35,45
105,2708282;-4,4375;33,434998
105,3124949;-4,4375;33,925
105,3541616;-4,4375;34,675
105,5208282;-4,4375;33,42
105,5624949;-4,4375;33,42
105,8124949;-4,4375;32,225
105,8541616;-4,4375;32,19
105,8958282;-4,4375;31,76
105,9374949;-4,4375;31,484999
105,9791616;-4,4375;31,33
106,0208282;-4,4375;31,005
106,0624949;-4,4375;30,605
106,1041616;-4,4375;30,625
106,1458282;-4,4375;30,9
106,1874949;-4,4375;30,89
106,2291616;-4,4375;30,845
106,2708282;-4,4375;30,779999
106,3124949;-4,4375;30,875
106,3541616;-4,4375;30,755
106,3958282;-4,4375;30,635
106,4374949;-4,4375;30,625
106,4791616;-4,4375;30,609999
106,5208282;-4,4375;30,47
106,5624949;-4,4375;30,275
106,6041616;-4,4375;30,14
106,6458282;-4,4375;29,894999
106,6874949;-4,4375;29,994999
106,7291616;-4,4375;30,005
106,7708282;-4,4375;29,925
106,8124949;-4,4375;29,814999
105,2708282;-4,479166667;33,434998
105,3124949;-4,479166667;33,925
105,3541616;-4,479166667;34,675
105,8541616;-4,479166667;32,19
105,8958282;-4,479166667;30,974998
105,9374949;-4,479166667;31,115
105,9791616;-4,479166667;31,39
106,0208282;-4,479166667;31,465
106,0624949;-4,479166667;30,939999
106,1041616;-4,479166667;30,689999
106,1458282;-4,479166667;30,619999
106,1874949;-4,479166667;30,724998
106,2291616;-4,479166667;30,8
106,2708282;-4,479166667;30,769999
106,3124949;-4,479166667;30,75
106,3541616;-4,479166667;30,74
106,3958282;-4,479166667;30,73
106,4374949;-4,479166667;30,705
106,4791616;-4,479166667;30,695
106,5208282;-4,479166667;30,529999
106,5624949;-4,479166667;30,435
106,6041616;-4,479166667;30,314999
106,6458282;-4,479166667;30,154999
106,6874949;-4,479166667;30,179998
106,7291616;-4,479166667;30,064999
106,7708282;-4,479166667;30,035
106,8124949;-4,479166667;30
105,8958282;-4,520833333;31,185
105,9374949;-4,520833333;31,09
105,9791616;-4,520833333;31,17
106,0208282;-4,520833333;31,185
106,0624949;-4,520833333;30,984999
106,1041616;-4,520833333;30,885
106,1458282;-4,520833333;30,949999
106,1874949;-4,520833333;31
106,2291616;-4,520833333;30,91
106,2708282;-4,520833333;30,73
106,3124949;-4,520833333;30,664999
106,3541616;-4,520833333;30,63
106,3958282;-4,520833333;30,56
106,4374949;-4,520833333;30,494999
106,4791616;-4,520833333;30,474998
106,5208282;-4,520833333;30,41
106,5624949;-4,520833333;30,314999
106,6041616;-4,520833333;30,144999
106,6458282;-4,520833333;30,045
106,6874949;-4,520833333;30,154999
106,7291616;-4,520833333;30,154999
106,7708282;-4,520833333;30,14
106,8124949;-4,520833333;30,21
105,8541616;-4,5625;37,51
105,8958282;-4,5625;31,525
105,9374949;-4,5625;31,015
105,9791616;-4,5625;30,9
106,0208282;-4,5625;30,859999
106,0624949;-4,5625;30,804998
106,1041616;-4,5625;30,855
106,1458282;-4,5625;30,849998
106,1874949;-4,5625;30,785
106,2291616;-4,5625;30,734999
106,2708282;-4,5625;30,71
106,3124949;-4,5625;30,705
106,3541616;-4,5625;30,644999
106,3958282;-4,5625;30,56
106,4374949;-4,5625;30,474998
106,4791616;-4,5625;30,355
106,5208282;-4,5625;30,32
106,5624949;-4,5625;30,4
106,6041616;-4,5625;30,404999
106,6458282;-4,5625;30,22
106,6874949;-4,5625;30,005
106,7291616;-4,5625;30,08
106,7708282;-4,5625;30,154999
106,8124949;-4,5625;30,144999
105,8541616;-4,604166667;37,51
105,8958282;-4,604166667;31,66
105,9374949;-4,604166667;30,82
105,9791616;-4,604166667;30,755
106,0208282;-4,604166667;30,675
106,0624949;-4,604166667;30,644999
106,1041616;-4,604166667;30,65
106,1458282;-4,604166667;30,785
106,1874949;-4,604166667;30,75
106,2291616;-4,604166667;30,769999
106,2708282;-4,604166667;30,74
106,3124949;-4,604166667;30,58
106,3541616;-4,604166667;30,525
106,3958282;-4,604166667;30,585
106,4374949;-4,604166667;30,42
106,4791616;-4,604166667;30,32
106,5208282;-4,604166667;30,289999
106,5624949;-4,604166667;30,285
106,6041616;-4,604166667;30,349998
106,6458282;-4,604166667;30,25
106,6874949;-4,604166667;30,07
106,7291616;-4,604166667;30,14
106,7708282;-4,604166667;30,099998
106,8124949;-4,604166667;30,09
105,8958282;-4,645833333;31,765
105,9374949;-4,645833333;31,005
105,9791616;-4,645833333;30,855
106,0208282;-4,645833333;30,574999
106,0624949;-4,645833333;30,71
106,1041616;-4,645833333;30,439999
106,1458282;-4,645833333;30,404999
106,1874949;-4,645833333;30,375
106,2291616;-4,645833333;30,33
106,2708282;-4,645833333;30,335
106,3124949;-4,645833333;30,359999
106,3541616;-4,645833333;30,39
106,3958282;-4,645833333;30,31
106,4374949;-4,645833333;30,314999
106,4791616;-4,645833333;30,324999
106,5208282;-4,645833333;30,285
106,5624949;-4,645833333;30,279999
106,6041616;-4,645833333;30,34
106,6458282;-4,645833333;30,349998
106,6874949;-4,645833333;30,21
106,7291616;-4,645833333;30,23
106,7708282;-4,645833333;30,154999
106,8124949;-4,645833333;30,06
104,8124949;-4,6875;35,69
104,8541616;-4,6875;35,69
105,8541616;-4,6875;31,965
105,8958282;-4,6875;31,765
105,9374949;-4,6875;31,359999
105,9791616;-4,6875;30,925
106,0208282;-4,6875;30,789999
106,0624949;-4,6875;30,74
106,1041616;-4,6875;30,414999
106,1458282;-4,6875;30,33
106,1874949;-4,6875;30,359999
106,2291616;-4,6875;30,51
106,2708282;-4,6875;30,505
106,3124949;-4,6875;30,449999
106,3541616;-4,6875;30,505
106,3958282;-4,6875;30,349998
106,4374949;-4,6875;30,275
106,4791616;-4,6875;30,359999
106,5208282;-4,6875;30,295
106,5624949;-4,6875;30,154999
106,6041616;-4,6875;30,195
106,6458282;-4,6875;30,105
106,6874949;-4,6875;30,07
106,7291616;-4,6875;30,16
106,7708282;-4,6875;30,359999
106,8124949;-4,6875;30,34
104,8124949;-4,729166667;35,69
104,8541616;-4,729166667;35,69
105,8541616;-4,729166667;31,965
105,8958282;-4,729166667;31,41
105,9374949;-4,729166667;31,064999
105,9791616;-4,729166667;30,935
106,0208282;-4,729166667;30,744999
106,0624949;-4,729166667;30,769999
106,1041616;-4,729166667;30,49
106,1458282;-4,729166667;30,63
106,1874949;-4,729166667;30,73
106,2291616;-4,729166667;30,679998
106,2708282;-4,729166667;30,48
106,3124949;-4,729166667;30,375
106,3541616;-4,729166667;30,404999
106,3958282;-4,729166667;30,349998
106,4374949;-4,729166667;30,285
106,4791616;-4,729166667;30,3
106,5208282;-4,729166667;30,32
106,5624949;-4,729166667;30,25
106,6041616;-4,729166667;30,23
106,6458282;-4,729166667;30,154999
106,6874949;-4,729166667;30,175
106,7291616;-4,729166667;30,135
106,7708282;-4,729166667;30,15
106,8124949;-4,729166667;30,035
105,8124949;-4,770833333;32,325
105,8541616;-4,770833333;31,83
105,8958282;-4,770833333;31,26
105,9374949;-4,770833333;30,824999
105,9791616;-4,770833333;30,59
106,0208282;-4,770833333;30,474998
106,0624949;-4,770833333;30,5
106,1041616;-4,770833333;30,404999
106,1458282;-4,770833333;30,439999
106,1874949;-4,770833333;30,635
106,2291616;-4,770833333;30,585
106,2708282;-4,770833333;30,515
106,3124949;-4,770833333;30,39
106,3541616;-4,770833333;30,369999
106,3958282;-4,770833333;30,335
106,4374949;-4,770833333;30,33
106,4791616;-4,770833333;30,31
106,5208282;-4,770833333;30,32
106,5624949;-4,770833333;30,31
106,6041616;-4,770833333;30,17
106,6458282;-4,770833333;30,135
106,6874949;-4,770833333;30,08
106,7291616;-4,770833333;30,125
106,7708282;-4,770833333;30,074999
106,8124949;-4,770833333;30,015
103,9791616;-4,8125;29,244999
104,0208282;-4,8125;29,285
105,8124949;-4,8125;32,239998
105,8541616;-4,8125;31,855
105,8958282;-4,8125;31,135
105,9374949;-4,8125;30,855
105,9791616;-4,8125;30,599998
106,0208282;-4,8125;30,23
106,0624949;-4,8125;30,365
106,1041616;-4,8125;30,365
106,1458282;-4,8125;30,429998
106,1874949;-4,8125;30,515
106,2291616;-4,8125;30,535
106,2708282;-4,8125;30,505
106,3124949;-4,8125;30,449999
106,3541616;-4,8125;30,414999
106,3958282;-4,8125;30,355
106,4374949;-4,8125;30,41
106,4791616;-4,8125;30,31
106,5208282;-4,8125;30,199999
106,5624949;-4,8125;30,09
106,6041616;-4,8125;30,109999
106,6458282;-4,8125;30,115
106,6874949;-4,8125;30,054998
106,7291616;-4,8125;30,095
106,7708282;-4,8125;30,045
106,8124949;-4,8125;30,019999
103,9791616;-4,854166667;29,244999
104,0208282;-4,854166667;29,285
105,8124949;-4,854166667;32,239998
105,8541616;-4,854166667;30,775
105,8958282;-4,854166667;30,679998
105,9374949;-4,854166667;30,465
105,9791616;-4,854166667;30,33
106,0208282;-4,854166667;30,314999
106,0624949;-4,854166667;30,289999
106,1041616;-4,854166667;30,26
106,1458282;-4,854166667;30,285
106,1874949;-4,854166667;30,369999
106,2291616;-4,854166667;30,425
106,2708282;-4,854166667;30,429998
106,3124949;-4,854166667;30,385
106,3541616;-4,854166667;30,414999
106,3958282;-4,854166667;30,48
106,4374949;-4,854166667;30,385
106,4791616;-4,854166667;30,234999
106,5208282;-4,854166667;30,21
106,5624949;-4,854166667;30,22
106,6041616;-4,854166667;30,099998
106,6458282;-4,854166667;30,06
106,6874949;-4,854166667;30,09
106,7291616;-4,854166667;30,119999
106,7708282;-4,854166667;30,074999
106,8124949;-4,854166667;30,005
104,7708282;-4,895833333;34,915
104,8124949;-4,895833333;34,915
105,8541616;-4,895833333;30,76
105,8958282;-4,895833333;30,435
105,9374949;-4,895833333;30,125
105,9791616;-4,895833333;30,14
106,0208282;-4,895833333;30,275
106,0624949;-4,895833333;30,355
106,1041616;-4,895833333;30,4
106,1458282;-4,895833333;30,42
106,1874949;-4,895833333;30,425
106,2291616;-4,895833333;30,429998
106,2708282;-4,895833333;30,455
106,3124949;-4,895833333;30,429998
106,3541616;-4,895833333;30,38
106,3958282;-4,895833333;30,41
106,4374949;-4,895833333;30,34
106,4791616;-4,895833333;30,21
106,5208282;-4,895833333;30,185
106,5624949;-4,895833333;30,164999
106,6041616;-4,895833333;30,054998
106,6458282;-4,895833333;30,054998
106,6874949;-4,895833333;30,125
106,7291616;-4,895833333;30,179998
106,7708282;-4,895833333;30,144999
106,8124949;-4,895833333;30,039999
104,7708282;-4,9375;34,915
104,8124949;-4,9375;34,915
105,8541616;-4,9375;30,289999
105,8958282;-4,9375;30,375
105,9374949;-4,9375;30,15
105,9791616;-4,9375;30,205
106,0208282;-4,9375;30,365
106,0624949;-4,9375;30,439999
106,1041616;-4,9375;30,435
106,1458282;-4,9375;30,38
106,1874949;-4,9375;30,369999
106,2291616;-4,9375;30,349998
106,2708282;-4,9375;30,314999
106,3124949;-4,9375;30,355
106,3541616;-4,9375;30,42
106,3958282;-4,9375;30,449999
106,4374949;-4,9375;30,5
106,4791616;-4,9375;30,535
106,5208282;-4,9375;30,48
106,5624949;-4,9375;30,38
106,6041616;-4,9375;30,255
106,6458282;-4,9375;30,08
106,6874949;-4,9375;30,035
106,7291616;-4,9375;30,06
106,7708282;-4,9375;30,045
106,8124949;-4,9375;30,025
104,7708282;-4,979166667;34,915
104,8124949;-4,979166667;34,915
105,8541616;-4,979166667;29,939999
105,8958282;-4,979166667;30,394999
105,9374949;-4,979166667;30,3
105,9791616;-4,979166667;30,17
106,0208282;-4,979166667;30,15
106,0624949;-4,979166667;30,26
106,1041616;-4,979166667;30,314999
106,1458282;-4,979166667;30,3
106,1874949;-4,979166667;30,335
106,2291616;-4,979166667;30,574999
106,2708282;-4,979166667;30,465
106,3124949;-4,979166667;30,41
106,3541616;-4,979166667;30,429998
106,3958282;-4,979166667;30,564999
106,4374949;-4,979166667;30,75
106,4791616;-4,979166667;30,609999
106,5208282;-4,979166667;30,49
106,5624949;-4,979166667;30,074999
106,6041616;-4,979166667;30,07
106,6458282;-4,979166667;30,06
106,6874949;-4,979166667;30,074999
106,7291616;-4,979166667;30,05
106,7708282;-4,979166667;30,095
106,8124949;-4,979166667;30,06
105,8124949;-5,020833333;31,179998
105,8541616;-5,020833333;30,255
105,8958282;-5,020833333;30,14
105,9374949;-5,020833333;30,085
105,9791616;-5,020833333;30,05
106,0208282;-5,020833333;30,23
106,0624949;-5,020833333;30,23
106,1041616;-5,020833333;30,23
106,1458282;-5,020833333;30,289999
106,1874949;-5,020833333;30,234999
106,2291616;-5,020833333;30,304998
106,2708282;-5,020833333;30,255
106,3124949;-5,020833333;30,26
106,3541616;-5,020833333;30,234999
106,3958282;-5,020833333;30,355
106,4374949;-5,020833333;30,609999
106,4791616;-5,020833333;30,439999
106,5208282;-5,020833333;30,275
106,5624949;-5,020833333;30,119999
106,6041616;-5,020833333;30,039999
106,6458282;-5,020833333;30,16
106,6874949;-5,020833333;30,26
106,7291616;-5,020833333;30,119999
106,7708282;-5,020833333;30,05
106,8124949;-5,020833333;30,109999
105,8124949;-5,0625;31,179998
105,8541616;-5,0625;31,179998
105,8958282;-5,0625;30,785
105,9374949;-5,0625;30,779999
105,9791616;-5,0625;30,05
106,0208282;-5,0625;30,369999
106,0624949;-5,0625;30,14
106,1041616;-5,0625;30,125
106,1458282;-5,0625;30,09
106,1874949;-5,0625;30,16
106,2291616;-5,0625;30,314999
106,2708282;-5,0625;30,34
106,3124949;-5,0625;30,34
106,3541616;-5,0625;30,22
106,3958282;-5,0625;30,23
106,4374949;-5,0625;30,199999
106,4791616;-5,0625;30,054998
106,5208282;-5,0625;29,779999
106,5624949;-5,0625;29,724998
106,6041616;-5,0625;29,824999
106,6458282;-5,0625;30,045
106,6874949;-5,0625;30
106,7291616;-5,0625;29,935
106,7708282;-5,0625;29,885
106,8124949;-5,0625;30,019999
105,8124949;-5,104166667;31,179998
105,8541616;-5,104166667;30,48
105,8958282;-5,104166667;30,46
105,9374949;-5,104166667;30,46
105,9791616;-5,104166667;30,529999
106,0208282;-5,104166667;30,425
106,0624949;-5,104166667;30,465
106,1041616;-5,104166667;30,494999
106,1458282;-5,104166667;30,595
106,1874949;-5,104166667;30,679998
106,2291616;-5,104166667;30,24
106,2708282;-5,104166667;30,115
106,3124949;-5,104166667;30,05
106,3541616;-5,104166667;30,195
106,3958282;-5,104166667;30,265
106,4374949;-5,104166667;30,16
106,4791616;-5,104166667;29,949999
106,5208282;-5,104166667;29,83
106,5624949;-5,104166667;30,109999
106,6041616;-5,104166667;30,15
106,6458282;-5,104166667;30,09
106,6874949;-5,104166667;30,21
106,7291616;-5,104166667;29,789999
106,7708282;-5,104166667;28,98
106,8124949;-5,104166667;29,974998
105,8124949;-5,145833333;31,654999
105,8541616;-5,145833333;30,705
105,8958282;-5,145833333;30,939999
105,9374949;-5,145833333;30,939999
105,9791616;-5,145833333;30,359999
106,0208282;-5,145833333;30,365
106,0624949;-5,145833333;30,429998
106,1041616;-5,145833333;30,679998
106,1458282;-5,145833333;30,615
106,1874949;-5,145833333;30,51
106,2291616;-5,145833333;29,945
106,2708282;-5,145833333;30,13
106,3124949;-5,145833333;29,885
106,3541616;-5,145833333;29,914999
106,3958282;-5,145833333;30,14
106,4374949;-5,145833333;30,13
106,4791616;-5,145833333;30,105
106,5208282;-5,145833333;30,394999
106,5624949;-5,145833333;30,5
106,6041616;-5,145833333;30,34
106,6458282;-5,145833333;30,25
106,6874949;-5,145833333;30,24
106,7291616;-5,145833333;30,515
106,7708282;-5,145833333;30,185
106,8124949;-5,145833333;29,64
105,8124949;-5,1875;31,654999
105,8541616;-5,1875;30,705
105,8958282;-5,1875;30,845
105,9374949;-5,1875;31,105
105,9791616;-5,1875;30,734999
106,0208282;-5,1875;30,4
106,0624949;-5,1875;30,355
106,1041616;-5,1875;30,349998
106,1458282;-5,1875;30,349998
106,1874949;-5,1875;30,199999
106,2291616;-5,1875;30,06
106,2708282;-5,1875;29,91
106,3124949;-5,1875;29,894999
106,3541616;-5,1875;29,804998
106,3958282;-5,1875;29,769999
106,4374949;-5,1875;29,92
106,4791616;-5,1875;30,484999
106,5208282;-5,1875;30,41
106,5624949;-5,1875;30,38
106,6041616;-5,1875;30,71
106,6458282;-5,1875;30,859999
106,6874949;-5,1875;30,814999
106,7291616;-5,1875;30,529999
106,7708282;-5,1875;30,414999
106,8124949;-5,1875;29,73
105,8124949;-5,229166667;31,654999
105,8541616;-5,229166667;30,91
105,8958282;-5,229166667;30,96
105,9374949;-5,229166667;30,925
105,9791616;-5,229166667;30,755
106,0208282;-5,229166667;30,535
106,0624949;-5,229166667;30,324999
106,1041616;-5,229166667;30,224998
106,1458282;-5,229166667;30,224998
106,1874949;-5,229166667;30,25
106,2291616;-5,229166667;30,269999
106,2708282;-5,229166667;30,164999
106,3124949;-5,229166667;30,064999
106,3541616;-5,229166667;29,949999
106,3958282;-5,229166667;29,925
106,4374949;-5,229166667;30,109999
106,4791616;-5,229166667;30,385
106,5208282;-5,229166667;30,445
106,5624949;-5,229166667;30,46
106,6041616;-5,229166667;30,269999
106,6458282;-5,229166667;30,795
106,6874949;-5,229166667;30,385
106,7291616;-5,229166667;29,865
106,7708282;-5,229166667;30,414999
106,8124949;-5,229166667;30,375
103,9791616;-5,270833333;29,675
104,0208282;-5,270833333;29,425
105,8124949;-5,270833333;32,07
105,8541616;-5,270833333;31,199999
105,8958282;-5,270833333;31,119999
105,9374949;-5,270833333;30,814999
105,9791616;-5,270833333;30,585
106,0208282;-5,270833333;30,564999
106,0624949;-5,270833333;30,314999
106,1041616;-5,270833333;30,234999
106,1458282;-5,270833333;30,21
106,1874949;-5,270833333;30,244999
106,2291616;-5,270833333;30,365
106,2708282;-5,270833333;30,425
106,3124949;-5,270833333;30,26
106,3541616;-5,270833333;29,96
106,3958282;-5,270833333;30,07
106,4374949;-5,270833333;30,474998
106,4791616;-5,270833333;30,599998
106,5208282;-5,270833333;30,34
106,5624949;-5,270833333;30,179998
106,6041616;-5,270833333;29,965
106,6458282;-5,270833333;30,13
106,6874949;-5,270833333;30,664999
106,7291616;-5,270833333;29,875
106,7708282;-5,270833333;30,189999
106,8124949;-5,270833333;29,744999
103,9791616;-5,3125;29,59
104,0208282;-5,3125;29,265
105,8124949;-5,3125;32,07
105,8541616;-5,3125;31,31
105,8958282;-5,3125;30,9
105,9374949;-5,3125;30,605
105,9791616;-5,3125;30,58
106,0208282;-5,3125;30,699999
106,0624949;-5,3125;30,355
106,1041616;-5,3125;30,099998
106,1458282;-5,3125;29,955
106,1874949;-5,3125;30,005
106,2291616;-5,3125;30,185
106,2708282;-5,3125;30,24
106,3124949;-5,3125;30,21
106,3541616;-5,3125;29,929998
106,3958282;-5,3125;30,019999
106,4374949;-5,3125;30,474998
106,4791616;-5,3125;30,435
106,5208282;-5,3125;30,275
106,5624949;-5,3125;30,119999
106,6041616;-5,3125;29,925
106,6458282;-5,3125;29,875
106,6874949;-5,3125;30,015
106,7291616;-5,3125;29,875
106,7708282;-5,3125;30,189999
106,8124949;-5,3125;29,99
103,9791616;-5,354166667;30,005
104,0208282;-5,354166667;30,179998
105,8124949;-5,354166667;31,675
105,8541616;-5,354166667;31,14
105,8958282;-5,354166667;30,65
105,9374949;-5,354166667;30,705
105,9791616;-5,354166667;30,685
106,0208282;-5,354166667;30,72
106,0624949;-5,354166667;31,025
106,1041616;-5,354166667;30,474998
106,1458282;-5,354166667;30,234999
106,1874949;-5,354166667;30,179998
106,2291616;-5,354166667;30,285
106,2708282;-5,354166667;30,34
106,3124949;-5,354166667;30,314999
106,3541616;-5,354166667;30,21
106,3958282;-5,354166667;30,335
106,4374949;-5,354166667;30,13
106,4791616;-5,354166667;30,085
106,5208282;-5,354166667;30,189999
106,5624949;-5,354166667;30,289999
106,6041616;-5,354166667;30,205
106,6458282;-5,354166667;30,23
106,6874949;-5,354166667;30,179998
106,7291616;-5,354166667;30,144999
106,7708282;-5,354166667;30,16
106,8124949;-5,354166667;30,135
103,9791616;-5,395833333;30,07
104,0208282;-5,395833333;30,125
104,0624949;-5,395833333;29,705
104,1041616;-5,395833333;29,82
105,8124949;-5,395833333;31,304998
105,8541616;-5,395833333;31,175
105,8958282;-5,395833333;30,73
105,9374949;-5,395833333;30,734999
105,9791616;-5,395833333;30,779999
106,0208282;-5,395833333;30,904999
106,0624949;-5,395833333;30,455
106,1041616;-5,395833333;30,515
106,1458282;-5,395833333;30,385
106,1874949;-5,395833333;30,355
106,2291616;-5,395833333;30,494999
106,2708282;-5,395833333;30,435
106,3124949;-5,395833333;30,39
106,3541616;-5,395833333;31,019999
