Longitude;Latitude;sst
106,8541616;-4,229166667;29,775
106,8958282;-4,229166667;29,91
106,9374949;-4,229166667;29,9
106,9791616;-4,229166667;29,89
107,0208282;-4,229166667;29,885
107,0624949;-4,229166667;29,81
107,1041616;-4,229166667;29,82
107,1458282;-4,229166667;29,955
107,1874949;-4,229166667;29,9
105,4374949;-4,270833333;31,929998
105,4791616;-4,270833333;32,38
105,5208282;-4,270833333;32,395
105,7291616;-4,270833333;32,175
105,7708282;-4,270833333;32,175
105,8124949;-4,270833333;30,595
105,8541616;-4,270833333;29,72
105,8958282;-4,270833333;29,21
105,9374949;-4,270833333;28,775
105,9791616;-4,270833333;28,734999
106,0208282;-4,270833333;29,675
106,0624949;-4,270833333;29,88
106,1041616;-4,270833333;30,3
106,1458282;-4,270833333;30,349998
106,1874949;-4,270833333;30,035
106,2291616;-4,270833333;30,135
106,2708282;-4,270833333;30,369999
106,3124949;-4,270833333;30,32
106,3541616;-4,270833333;30,265
106,3958282;-4,270833333;29,88
106,4374949;-4,270833333;29,81
106,4791616;-4,270833333;29,779999
106,5208282;-4,270833333;29,73
106,5624949;-4,270833333;29,57
106,6041616;-4,270833333;29,58
106,6458282;-4,270833333;29,785
106,6874949;-4,270833333;29,81
106,7291616;-4,270833333;29,699999
106,7708282;-4,270833333;29,859999
106,8124949;-4,270833333;29,855
106,8541616;-4,270833333;29,929998
106,8958282;-4,270833333;29,955
106,9374949;-4,270833333;29,939999
106,9791616;-4,270833333;29,804998
107,0208282;-4,270833333;29,965
107,0624949;-4,270833333;30
107,1041616;-4,270833333;29,98
107,1458282;-4,270833333;29,869999
107,1874949;-4,270833333;29,885
105,4374949;-4,3125;31,929998
105,4791616;-4,3125;32,38
105,5208282;-4,3125;32,395
105,5624949;-4,3125;32,77
105,6458282;-4,3125;33,415
105,6874949;-4,3125;33,415
105,7291616;-4,3125;32,665
105,7708282;-4,3125;32,665
105,8124949;-4,3125;30,66
105,8541616;-4,3125;30,404999
105,8958282;-4,3125;29,65
105,9374949;-4,3125;30,115
105,9791616;-4,3125;29,48
106,0208282;-4,3125;30,314999
106,0624949;-4,3125;30,619999
106,1041616;-4,3125;30,64
106,1458282;-4,3125;30,64
106,1874949;-4,3125;30,64
106,2291616;-4,3125;29,644999
106,2708282;-4,3125;29,994999
106,3124949;-4,3125;30,205
106,3541616;-4,3125;30,08
106,3958282;-4,3125;29,835
106,4374949;-4,3125;29,679998
106,4791616;-4,3125;29,779999
106,5208282;-4,3125;29,835
106,5624949;-4,3125;29,619999
106,6041616;-4,3125;29,705
106,6458282;-4,3125;29,675
106,6874949;-4,3125;29,789999
106,7291616;-4,3125;29,74
106,7708282;-4,3125;29,71
106,8124949;-4,3125;29,755
106,8541616;-4,3125;29,845
106,8958282;-4,3125;29,679998
106,9374949;-4,3125;29,755
106,9791616;-4,3125;29,775
107,0208282;-4,3125;29,689999
107,0624949;-4,3125;29,974998
107,1041616;-4,3125;30,015
107,1458282;-4,3125;29,9
107,1874949;-4,3125;29,96
105,4374949;-4,354166667;31,929998
105,4791616;-4,354166667;32,38
105,5208282;-4,354166667;32,77
105,5624949;-4,354166667;32,77
105,6458282;-4,354166667;33,415
105,6874949;-4,354166667;33,415
105,7291616;-4,354166667;32,665
105,7708282;-4,354166667;32,665
105,8124949;-4,354166667;30,21
105,8541616;-4,354166667;30,404999
105,8958282;-4,354166667;30,349998
105,9374949;-4,354166667;30,164999
105,9791616;-4,354166667;30,289999
106,0208282;-4,354166667;30,349998
106,0624949;-4,354166667;30,599998
106,1041616;-4,354166667;30,724998
106,1458282;-4,354166667;30,109999
106,1874949;-4,354166667;30,644999
106,2291616;-4,354166667;30,125
106,2708282;-4,354166667;30,13
106,3124949;-4,354166667;30,135
106,3541616;-4,354166667;29,99
106,3958282;-4,354166667;29,904999
106,4374949;-4,354166667;29,744999
106,4791616;-4,354166667;29,685
106,5208282;-4,354166667;29,675
106,5624949;-4,354166667;29,595
106,6041616;-4,354166667;29,56
106,6458282;-4,354166667;29,539999
106,6874949;-4,354166667;29,824999
106,7291616;-4,354166667;29,644999
106,7708282;-4,354166667;29,635
106,8124949;-4,354166667;29,875
106,8541616;-4,354166667;29,835
106,8958282;-4,354166667;29,859999
106,9374949;-4,354166667;29,859999
106,9791616;-4,354166667;29,859999
107,0208282;-4,354166667;29,9
107,0624949;-4,354166667;29,82
107,1041616;-4,354166667;29,84
107,1458282;-4,354166667;29,765
107,1874949;-4,354166667;29,73
105,8124949;-4,395833333;30,785
105,8541616;-4,395833333;30,619999
105,8958282;-4,395833333;30,205
105,9374949;-4,395833333;30,199999
105,9791616;-4,395833333;30,175
106,0208282;-4,395833333;30,199999
106,0624949;-4,395833333;30,695
106,1041616;-4,395833333;30,625
106,1458282;-4,395833333;30,8
106,1874949;-4,395833333;30,199999
106,2291616;-4,395833333;29,51
106,2708282;-4,395833333;29,935
106,3124949;-4,395833333;29,92
106,3541616;-4,395833333;29,835
106,3958282;-4,395833333;29,83
106,4374949;-4,395833333;29,689999
106,4791616;-4,395833333;29,679998
106,5208282;-4,395833333;29,689999
106,5624949;-4,395833333;29,699999
106,6041616;-4,395833333;29,685
106,6458282;-4,395833333;29,56
106,6874949;-4,395833333;29,789999
106,7291616;-4,395833333;29,835
106,7708282;-4,395833333;29,775
106,8124949;-4,395833333;29,769999
106,8541616;-4,395833333;29,82
106,8958282;-4,395833333;29,76
106,9374949;-4,395833333;29,785
106,9791616;-4,395833333;29,785
107,0208282;-4,395833333;29,855
107,0624949;-4,395833333;29,875
107,1041616;-4,395833333;29,9
107,1458282;-4,395833333;29,869999
107,1874949;-4,395833333;29,679998
105,2708282;-4,4375;33,015
105,3124949;-4,4375;33,285
105,3541616;-4,4375;33,7
105,8124949;-4,4375;30,785
105,8541616;-4,4375;30,83
105,8958282;-4,4375;30,335
105,9374949;-4,4375;30,195
105,9791616;-4,4375;30,109999
106,0208282;-4,4375;31,115
106,0624949;-4,4375;30,974998
106,1041616;-4,4375;30,785
106,1458282;-4,4375;30,675
106,1874949;-4,4375;29,914999
106,2291616;-4,4375;29,71
106,2708282;-4,4375;29,664999
106,3124949;-4,4375;29,234999
106,3541616;-4,4375;29,564999
106,3958282;-4,4375;29,855
106,4374949;-4,4375;29,82
106,4791616;-4,4375;29,76
106,5208282;-4,4375;29,715
106,5624949;-4,4375;29,75
106,6041616;-4,4375;29,765
106,6458282;-4,4375;29,695
106,6874949;-4,4375;29,654999
106,7291616;-4,4375;29,685
106,7708282;-4,4375;29,67
106,8124949;-4,4375;29,71
106,8541616;-4,4375;29,695
106,8958282;-4,4375;29,67
106,9374949;-4,4375;29,695
106,9791616;-4,4375;29,845
107,0208282;-4,4375;29,894999
107,0624949;-4,4375;29,885
107,1041616;-4,4375;29,82
107,1458282;-4,4375;29,804998
107,1874949;-4,4375;29,835
105,2708282;-4,479166667;33,015
105,3124949;-4,479166667;33,285
105,3541616;-4,479166667;33,7
105,8541616;-4,479166667;30,83
105,8958282;-4,479166667;30,355
105,9374949;-4,479166667;30,195
105,9791616;-4,479166667;31,335
106,0208282;-4,479166667;31,195
106,0624949;-4,479166667;31,01
106,1041616;-4,479166667;30,625
106,1458282;-4,479166667;30,01
106,1874949;-4,479166667;29,914999
106,2291616;-4,479166667;29,71
106,2708282;-4,479166667;29,654999
106,3124949;-4,479166667;29,234999
106,3541616;-4,479166667;29,744999
106,3958282;-4,479166667;29,64
106,4374949;-4,479166667;29,63
106,4791616;-4,479166667;29,66
106,5208282;-4,479166667;29,72
106,5624949;-4,479166667;29,699999
106,6041616;-4,479166667;29,644999
106,6458282;-4,479166667;29,76
106,6874949;-4,479166667;29,67
106,7291616;-4,479166667;29,76
106,7708282;-4,479166667;29,74
106,8124949;-4,479166667;29,715
106,8541616;-4,479166667;29,695
106,8958282;-4,479166667;29,58
106,9374949;-4,479166667;29,8
106,9791616;-4,479166667;30,025
107,0208282;-4,479166667;30,16
107,0624949;-4,479166667;30,039999
107,1041616;-4,479166667;29,785
107,1458282;-4,479166667;29,785
107,1874949;-4,479166667;29,8
105,8958282;-4,520833333;29,42
105,9374949;-4,520833333;29,48
105,9791616;-4,520833333;30,545
106,0208282;-4,520833333;31,08
106,0624949;-4,520833333;30,33
106,1041616;-4,520833333;29,425
106,1458282;-4,520833333;29,585
106,1874949;-4,520833333;30,324999
106,2291616;-4,520833333;30,289999
106,2708282;-4,520833333;30,13
106,3124949;-4,520833333;30,07
106,3541616;-4,520833333;29,765
106,3958282;-4,520833333;30,105
106,4374949;-4,520833333;29,9
106,4791616;-4,520833333;29,67
106,5208282;-4,520833333;29,679998
106,5624949;-4,520833333;29,685
106,6041616;-4,520833333;29,71
106,6458282;-4,520833333;29,765
106,6874949;-4,520833333;29,75
106,7291616;-4,520833333;29,695
106,7708282;-4,520833333;29,619999
106,8124949;-4,520833333;29,285
106,8541616;-4,520833333;29,005
106,8958282;-4,520833333;29,824999
106,9374949;-4,520833333;29,82
106,9791616;-4,520833333;29,269999
107,0208282;-4,520833333;30,01
107,0624949;-4,520833333;29,88
107,1041616;-4,520833333;29,359999
107,1458282;-4,520833333;29,349998
107,1874949;-4,520833333;29,679998
105,8958282;-4,5625;29,42
105,9374949;-4,5625;29,48
105,9791616;-4,5625;29,505
106,0208282;-4,5625;30,054998
106,0624949;-4,5625;30,115
106,1041616;-4,5625;30,255
106,1458282;-4,5625;30,355
106,1874949;-4,5625;30,324999
106,2291616;-4,5625;30,289999
106,2708282;-4,5625;30,13
106,3124949;-4,5625;30,07
106,3541616;-4,5625;29,775
106,3958282;-4,5625;29,9
106,4374949;-4,5625;29,699999
106,4791616;-4,5625;29,755
106,5208282;-4,5625;29,595
106,5624949;-4,5625;29,57
106,6041616;-4,5625;29,595
106,6458282;-4,5625;29,599998
106,6874949;-4,5625;29,689999
106,7291616;-4,5625;29,625
106,7708282;-4,5625;29,58
106,8124949;-4,5625;29,779999
106,8541616;-4,5625;29,625
106,8958282;-4,5625;29,8
106,9374949;-4,5625;29,564999
106,9791616;-4,5625;30,08
107,0208282;-4,5625;30,054998
107,0624949;-4,5625;29,904999
107,1041616;-4,5625;29,724998
107,1458282;-4,5625;29,349998
107,1874949;-4,5625;29,285
105,8958282;-4,604166667;29,55
105,9374949;-4,604166667;29,55
105,9791616;-4,604166667;29,505
106,0208282;-4,604166667;30,054998
106,0624949;-4,604166667;30,109999
106,1041616;-4,604166667;30,09
106,1458282;-4,604166667;30,14
106,1874949;-4,604166667;30,324999
106,2291616;-4,604166667;30,4
106,2708282;-4,604166667;29,98
106,3124949;-4,604166667;29,56
106,3541616;-4,604166667;29,51
106,3958282;-4,604166667;29,9
106,4374949;-4,604166667;29,685
106,4791616;-4,604166667;29,679998
106,5208282;-4,604166667;29,574999
106,5624949;-4,604166667;29,625
106,6041616;-4,604166667;29,689999
106,6458282;-4,604166667;29,72
106,6874949;-4,604166667;29,715
106,7291616;-4,604166667;29,765
106,7708282;-4,604166667;29,804998
106,8124949;-4,604166667;29,81
106,8541616;-4,604166667;29,804998
106,8958282;-4,604166667;29,8
106,9374949;-4,604166667;29,564999
106,9791616;-4,604166667;30,08
107,0208282;-4,604166667;29,71
107,0624949;-4,604166667;29,97
107,1041616;-4,604166667;29,84
107,1458282;-4,604166667;29,58
107,1874949;-4,604166667;29,429998
105,8958282;-4,645833333;30,675
105,9374949;-4,645833333;30,34
105,9791616;-4,645833333;30,205
106,0208282;-4,645833333;30,199999
106,0624949;-4,645833333;30,175
106,1041616;-4,645833333;30,365
106,1458282;-4,645833333;30,435
106,1874949;-4,645833333;30,48
106,2291616;-4,645833333;30,515
106,2708282;-4,645833333;30,515
106,3124949;-4,645833333;29,59
106,3541616;-4,645833333;29,92
106,3958282;-4,645833333;29,715
106,4374949;-4,645833333;29,335
106,4791616;-4,645833333;29,56
106,5208282;-4,645833333;29,474998
106,5624949;-4,645833333;29,484999
106,6041616;-4,645833333;29,574999
106,6458282;-4,645833333;29,689999
106,6874949;-4,645833333;29,695
106,7291616;-4,645833333;29,75
106,7708282;-4,645833333;29,875
106,8124949;-4,645833333;29,755
106,8541616;-4,645833333;29,695
106,8958282;-4,645833333;29,699999
106,9374949;-4,645833333;29,88
106,9791616;-4,645833333;29,9
107,0208282;-4,645833333;29,814999
107,0624949;-4,645833333;29,939999
107,1041616;-4,645833333;29,814999
107,1458282;-4,645833333;29,699999
107,1874949;-4,645833333;29,715
105,8541616;-4,6875;30,814999
105,8958282;-4,6875;30,679998
105,9374949;-4,6875;30,535
105,9791616;-4,6875;30,33
106,0208282;-4,6875;30,23
106,0624949;-4,6875;30,205
106,1041616;-4,6875;29,779999
106,1458282;-4,6875;29,925
106,1874949;-4,6875;30,635
106,2291616;-4,6875;30,644999
106,2708282;-4,6875;30,554998
106,3124949;-4,6875;30,55
106,3541616;-4,6875;29,849998
106,3958282;-4,6875;29,55
106,4374949;-4,6875;29,494999
106,4791616;-4,6875;29,734999
106,5208282;-4,6875;29,57
106,5624949;-4,6875;29,48
106,6041616;-4,6875;29,609999
106,6458282;-4,6875;29,65
106,6874949;-4,6875;29,609999
106,7291616;-4,6875;29,55
106,7708282;-4,6875;29,795
106,8124949;-4,6875;29,904999
106,8541616;-4,6875;29,71
106,8958282;-4,6875;29,785
106,9374949;-4,6875;29,88
106,9791616;-4,6875;29,9
107,0208282;-4,6875;30,074999
107,0624949;-4,6875;29,654999
107,1041616;-4,6875;29,625
107,1458282;-4,6875;29,875
107,1874949;-4,6875;29,814999
105,8541616;-4,729166667;30,814999
105,8958282;-4,729166667;30,599998
105,9374949;-4,729166667;30,654999
105,9791616;-4,729166667;30,625
106,0208282;-4,729166667;30,39
106,0624949;-4,729166667;30,16
106,1041616;-4,729166667;30,32
106,1458282;-4,729166667;30,33
106,1874949;-4,729166667;30,635
106,2291616;-4,729166667;30,644999
106,2708282;-4,729166667;30,099998
106,3124949;-4,729166667;30,539999
106,3541616;-4,729166667;30,545
106,3958282;-4,729166667;29,55
106,4374949;-4,729166667;29,494999
106,4791616;-4,729166667;29,779999
106,5208282;-4,729166667;29,57
106,5624949;-4,729166667;29,455
106,6041616;-4,729166667;29,369999
106,6458282;-4,729166667;29,65
106,6874949;-4,729166667;29,539999
106,7291616;-4,729166667;29,585
106,7708282;-4,729166667;29,755
106,8124949;-4,729166667;29,96
106,8541616;-4,729166667;29,519999
106,8958282;-4,729166667;29,779999
106,9374949;-4,729166667;29,885
106,9791616;-4,729166667;29,904999
107,0208282;-4,729166667;29,9
107,0624949;-4,729166667;29,42
107,1041616;-4,729166667;29,755
107,1458282;-4,729166667;29,855
107,1874949;-4,729166667;29,88
104,7291616;-4,770833333;32,38
104,7708282;-4,770833333;32,38
105,8541616;-4,770833333;30,625
105,8958282;-4,770833333;31
105,9374949;-4,770833333;30,92
105,9791616;-4,770833333;30,58
106,0208282;-4,770833333;30,58
106,0624949;-4,770833333;30,035
106,1041616;-4,770833333;29,55
106,1458282;-4,770833333;28,23
106,1874949;-4,770833333;29,16
106,2291616;-4,770833333;30,06
106,2708282;-4,770833333;30,195
106,3124949;-4,770833333;30,929998
106,3541616;-4,770833333;30,785
106,3958282;-4,770833333;28,984999
106,4374949;-4,770833333;29,554998
106,4791616;-4,770833333;29,824999
106,5208282;-4,770833333;29,56
106,5624949;-4,770833333;29,984999
106,6041616;-4,770833333;29,539999
106,6458282;-4,770833333;29,675
106,6874949;-4,770833333;29,545
106,7291616;-4,770833333;29,695
106,7708282;-4,770833333;29,935
106,8124949;-4,770833333;30,175
106,8541616;-4,770833333;29,3
106,8958282;-4,770833333;29,769999
106,9374949;-4,770833333;29,845
106,9791616;-4,770833333;29,63
107,0208282;-4,770833333;29,599998
107,0624949;-4,770833333;29,414999
107,1041616;-4,770833333;29,789999
107,1458282;-4,770833333;29,795
107,1874949;-4,770833333;29,734999
104,7291616;-4,8125;32,38
104,7708282;-4,8125;32,38
105,8541616;-4,8125;29,929998
105,8958282;-4,8125;30,744999
105,9374949;-4,8125;30,705
105,9791616;-4,8125;30,295
106,0208282;-4,8125;29,914999
106,0624949;-4,8125;29,8
106,1041616;-4,8125;29,55
106,1458282;-4,8125;29,554998
106,1874949;-4,8125;29,615
106,2291616;-4,8125;29,715
106,2708282;-4,8125;29,615
106,3124949;-4,8125;30,449999
106,3541616;-4,8125;30,519999
106,3958282;-4,8125;29,109999
106,4374949;-4,8125;29,289999
106,4791616;-4,8125;29,349998
106,5208282;-4,8125;29,369999
106,5624949;-4,8125;29,39
106,6041616;-4,8125;29,554998
106,6458282;-4,8125;29,58
106,6874949;-4,8125;29,609999
106,7291616;-4,8125;30,234999
106,7708282;-4,8125;30,205
106,8124949;-4,8125;29,97
106,8541616;-4,8125;29,71
106,8958282;-4,8125;29,73
106,9374949;-4,8125;29,695
106,9791616;-4,8125;29,689999
107,0208282;-4,8125;29,615
107,0624949;-4,8125;29,365
107,1041616;-4,8125;29,875
107,1458282;-4,8125;29,91
107,1874949;-4,8125;29,755
105,8541616;-4,854166667;29,935
105,8958282;-4,854166667;30,744999
105,9374949;-4,854166667;30,705
105,9791616;-4,854166667;30,295
106,0208282;-4,854166667;29,914999
106,0624949;-4,854166667;29,8
106,1041616;-4,854166667;29,55
106,1458282;-4,854166667;29,695
106,1874949;-4,854166667;29,73
106,2291616;-4,854166667;29,715
106,2708282;-4,854166667;29,615
106,3124949;-4,854166667;30,449999
106,3541616;-4,854166667;30,519999
106,3958282;-4,854166667;29,304998
106,4374949;-4,854166667;29,585
106,4791616;-4,854166667;29,349998
106,5208282;-4,854166667;29,369999
106,5624949;-4,854166667;29,39
106,6041616;-4,854166667;29,554998
106,6458282;-4,854166667;29,58
106,6874949;-4,854166667;29,609999
106,7291616;-4,854166667;29,8
106,7708282;-4,854166667;30,179998
106,8124949;-4,854166667;30,054998
106,8541616;-4,854166667;29,804998
106,8958282;-4,854166667;29,679998
106,9374949;-4,854166667;29,914999
106,9791616;-4,854166667;29,769999
107,0208282;-4,854166667;29,72
107,0624949;-4,854166667;29,81
107,1041616;-4,854166667;29,99
107,1458282;-4,854166667;30,13
107,1874949;-4,854166667;29,755
104,7708282;-4,895833333;33,04
104,8124949;-4,895833333;33,04
105,8958282;-4,895833333;29,914999
105,9374949;-4,895833333;29,965
105,9791616;-4,895833333;29,949999
106,0208282;-4,895833333;29,955
106,0624949;-4,895833333;29,965
106,1041616;-4,895833333;29,894999
106,1458282;-4,895833333;29,8
106,1874949;-4,895833333;29,64
106,2291616;-4,895833333;29,545
106,2708282;-4,895833333;29,535
106,3124949;-4,895833333;30,385
106,3541616;-4,895833333;29,695
106,3958282;-4,895833333;29,74
106,4374949;-4,895833333;29,66
106,4791616;-4,895833333;29,585
106,5208282;-4,895833333;29,505
106,5624949;-4,895833333;29,085
106,6041616;-4,895833333;28,859999
106,6458282;-4,895833333;29,47
106,6874949;-4,895833333;29,554998
106,7291616;-4,895833333;29,615
106,7708282;-4,895833333;29,8
106,8124949;-4,895833333;29,855
106,8541616;-4,895833333;29,64
106,8958282;-4,895833333;29,57
106,9374949;-4,895833333;29,779999
106,9791616;-4,895833333;29,804998
107,0208282;-4,895833333;29,795
107,0624949;-4,895833333;29,88
107,1041616;-4,895833333;29,955
107,1458282;-4,895833333;29,869999
107,1874949;-4,895833333;29,765
104,7708282;-4,9375;33,04
104,8124949;-4,9375;33,04
105,8541616;-4,9375;30,269999
105,8958282;-4,9375;30
105,9374949;-4,9375;29,88
105,9791616;-4,9375;29,855
106,0208282;-4,9375;29,929998
106,0624949;-4,9375;29,914999
106,1041616;-4,9375;29,689999
106,1458282;-4,9375;29,654999
106,1874949;-4,9375;29,375
106,2291616;-4,9375;30,08
106,2708282;-4,9375;29,535
106,3124949;-4,9375;30,38
106,3541616;-4,9375;30,255
106,3958282;-4,9375;29,974998
106,4374949;-4,9375;29,654999
106,4791616;-4,9375;29,585
106,5208282;-4,9375;29,275
106,5624949;-4,9375;29,17
106,6041616;-4,9375;29,07
106,6458282;-4,9375;29,515
106,6874949;-4,9375;29,654999
106,7291616;-4,9375;29,84
106,7708282;-4,9375;29,859999
106,8124949;-4,9375;29,804998
106,8541616;-4,9375;29,679998
106,8958282;-4,9375;29,554998
106,9374949;-4,9375;29,564999
106,9791616;-4,9375;29,654999
107,0208282;-4,9375;29,804998
107,0624949;-4,9375;29,89
107,1041616;-4,9375;29,869999
107,1458282;-4,9375;29,894999
107,1874949;-4,9375;30,019999
104,7708282;-4,979166667;32,385
104,8124949;-4,979166667;32,385
105,8541616;-4,979166667;30,269999
105,8958282;-4,979166667;29,914999
105,9374949;-4,979166667;29,97
105,9791616;-4,979166667;29,965
106,0208282;-4,979166667;30,005
106,0624949;-4,979166667;29,904999
106,1041616;-4,979166667;29,644999
106,1458282;-4,979166667;29,529999
106,1874949;-4,979166667;29,375
106,2291616;-4,979166667;30,08
106,2708282;-4,979166667;30,494999
106,3124949;-4,979166667;30,599998
106,3541616;-4,979166667;30,255
106,3958282;-4,979166667;29,974998
106,4374949;-4,979166667;29,67
106,4791616;-4,979166667;29,585
106,5208282;-4,979166667;29,49
106,5624949;-4,979166667;29,125
106,6041616;-4,979166667;29,085
106,6458282;-4,979166667;29,529999
106,6874949;-4,979166667;29,744999
106,7291616;-4,979166667;29,939999
106,7708282;-4,979166667;29,865
106,8124949;-4,979166667;29,824999
106,8541616;-4,979166667;29,814999
106,8958282;-4,979166667;29,73
106,9374949;-4,979166667;29,724998
106,9791616;-4,979166667;29,744999
107,0208282;-4,979166667;29,849998
107,0624949;-4,979166667;29,88
107,1041616;-4,979166667;29,939999
107,1458282;-4,979166667;30,029999
107,1874949;-4,979166667;30,08
105,8541616;-5,020833333;29,974998
105,8958282;-5,020833333;30
105,9374949;-5,020833333;29,949999
105,9791616;-5,020833333;29,804998
106,0208282;-5,020833333;30,199999
106,0624949;-5,020833333;30,55
106,1041616;-5,020833333;29,705
106,1458282;-5,020833333;29,695
106,1874949;-5,020833333;29,275
106,2291616;-5,020833333;29,42
106,2708282;-5,020833333;30,005
106,3124949;-5,020833333;30,345
106,3541616;-5,020833333;30,47
106,3958282;-5,020833333;30,025
106,4374949;-5,020833333;30,095
106,4791616;-5,020833333;29,945
106,5208282;-5,020833333;30,029999
106,5624949;-5,020833333;29,33
106,6041616;-5,020833333;29,07
106,6458282;-5,020833333;29,394999
106,6874949;-5,020833333;29,615
106,7291616;-5,020833333;29,955
106,7708282;-5,020833333;29,885
106,8124949;-5,020833333;29,935
106,8541616;-5,020833333;29,789999
106,8958282;-5,020833333;29,699999
106,9374949;-5,020833333;29,755
106,9791616;-5,020833333;29,795
107,0208282;-5,020833333;29,804998
107,0624949;-5,020833333;29,904999
107,1041616;-5,020833333;29,97
107,1458282;-5,020833333;29,935
107,1874949;-5,020833333;29,925
105,8541616;-5,0625;28,68
105,8958282;-5,0625;28,644999
105,9374949;-5,0625;29,564999
105,9791616;-5,0625;29,599998
106,0208282;-5,0625;30,199999
106,0624949;-5,0625;30,55
106,1041616;-5,0625;29,705
106,1458282;-5,0625;29,695
106,1874949;-5,0625;30,775
106,2291616;-5,0625;30,304998
106,2708282;-5,0625;30,324999
106,3124949;-5,0625;30,314999
106,3541616;-5,0625;30,314999
106,3958282;-5,0625;30,025
106,4374949;-5,0625;30,095
106,4791616;-5,0625;29,945
106,5208282;-5,0625;30,025
106,5624949;-5,0625;29,324999
106,6041616;-5,0625;29,24
106,6458282;-5,0625;29,185
106,6874949;-5,0625;29,89
106,7291616;-5,0625;29,949999
106,7708282;-5,0625;29,904999
106,8124949;-5,0625;29,869999
106,8541616;-5,0625;29,644999
106,8958282;-5,0625;29,58
106,9374949;-5,0625;29,72
106,9791616;-5,0625;29,795
107,0208282;-5,0625;29,855
107,0624949;-5,0625;29,935
107,1041616;-5,0625;29,83
107,1458282;-5,0625;29,97
107,1874949;-5,0625;30,005
105,8541616;-5,104166667;29,75
105,8958282;-5,104166667;29,75
105,9374949;-5,104166667;29,564999
105,9791616;-5,104166667;29,599998
106,0208282;-5,104166667;29,89
106,0624949;-5,104166667;29,445
106,1041616;-5,104166667;30,205
106,1458282;-5,104166667;30,744999
106,1874949;-5,104166667;30,904999
106,2291616;-5,104166667;30,3
106,2708282;-5,104166667;29,955
106,3124949;-5,104166667;30,01
106,3541616;-5,104166667;30,394999
106,3958282;-5,104166667;30,47
106,4374949;-5,104166667;30,095
106,4791616;-5,104166667;29,945
106,5208282;-5,104166667;30,029999
106,5624949;-5,104166667;29,314999
106,6041616;-5,104166667;29,285
106,6458282;-5,104166667;29,185
106,6874949;-5,104166667;30,135
106,7291616;-5,104166667;29,885
106,7708282;-5,104166667;29,89
106,8124949;-5,104166667;29,635
106,8541616;-5,104166667;29,685
106,8958282;-5,104166667;29,74
106,9374949;-5,104166667;29,795
106,9791616;-5,104166667;29,91
107,0208282;-5,104166667;29,804998
107,0624949;-5,104166667;29,83
107,1041616;-5,104166667;29,734999
107,1458282;-5,104166667;29,775
107,1874949;-5,104166667;29,81
105,8124949;-5,145833333;30,394999
105,8541616;-5,145833333;30,074999
105,8958282;-5,145833333;29,845
105,9374949;-5,145833333;29,835
105,9791616;-5,145833333;29,779999
106,0208282;-5,145833333;29,804998
106,0624949;-5,145833333;30,439999
106,1041616;-5,145833333;30,66
106,1458282;-5,145833333;30,63
106,1874949;-5,145833333;30,474998
106,2291616;-5,145833333;30,369999
106,2708282;-5,145833333;30,26
106,3124949;-5,145833333;30,144999
106,3541616;-5,145833333;30,119999
106,3958282;-5,145833333;29,635
106,4374949;-5,145833333;29,64
